,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Cloud GX,,2 Round 3 MiniBoo Wo0t Round 9 RieNs MiniBoo,,,,,,,,,49,1,1
grubinho GX,,1 Round 7 MiniBoo Wo0t,1 Round 18 Boo MiniBoo RieNs,,,,,,,,40,2,0
Flickless GX,,1 Round 2 MiniBoo benjyfishy,,,,,,,,,36,4,0
ara GX,,2 Round 6 benjyfishy RieNs Round 19 MiniBoo Wo0t,1 Round 15 benjyfishy RieNs Boo,,,,,,,,54,1,0
westside GX,,3 Round 6 Wo0t Boo Round 8 Wo0t MiniBoo Round 16 Wo0t RieNs,,1 Round 1 Boo benjyfishy RieNs MiniBoo,,,,1 Round 1 RieNs benjyfishy MiniBoo,,,56,0,0
Boo TH,,,,,,1 Round 16 westside,,,,,40,1,1
RieNs TH,,2 Round 9 grubinho Flickless Round 13 Cloud grubinho,3 Round 3 westside Flickless grubinho Round 5 Flickless Cloud westside Round 16 grubinho Flickless Cloud,1 Round 20 grubinho Flickless westside Cloud,,,,,,,80,5,1
MiniBoo TH,,3 Round 4 Flickless westside Round 11 Cloud grubinho Round 14 grubinho ara,1 Round 12 westside ara grubinho,,,,,,,,49,1,0
Wo0t TH,,2 Round 5 ara grubinho Round 14 westside Cloud,,,,1 Round 9 Cloud,,,,,39,0,1
benjyfishy TH,,5 Round 4 Cloud ara Round 8 ara westside Round 9 ara westside Round 11 ara Flickless Round 17 grubinho Cloud,1 Round 1 Cloud Flickless grubinho,,,,,,,,58,0,0
