Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Kai,TE,Map_1_1Lotus,All,Killjoy,,288,23,10,3,+13,,175,19%,4,1,+3
Biank,TE,Map_1_1Lotus,All,Fade,,223,16,14,7,+2,,138,38%,3,3,0
FengF,TE,Map_1_1Lotus,All,Raze,,221,16,12,4,+4,,157,33%,3,4,-1
LuoK1ng,TE,Map_1_1Lotus,All,Omen,,214,14,12,12,+2,,142,33%,1,0,+1
heybay,TE,Map_1_1Lotus,All,Viper,,203,15,10,9,+5,,115,25%,0,1,-1
Spitfires,AG,Map_1_1Lotus,All,Raze,,228,15,17,3,-2,,139,23%,7,3,+4
sword9,AG,Map_1_1Lotus,All,Fade,,198,12,17,8,-5,,134,23%,1,5,-4
deLb,AG,Map_1_1Lotus,All,Cypher,,178,14,15,2,-1,,109,48%,1,0,+1
monk,AG,Map_1_1Lotus,All,Deadlock,,166,11,19,4,-8,,108,28%,0,1,-1
bunt,AG,Map_1_1Lotus,All,Omen,,84,6,16,4,-10,,50,13%,0,2,-2
Kai,TE,Map_1_1Lotus,Attack,Killjoy,,,,,,,
Biank,TE,Map_1_1Lotus,Attack,Fade,,,,,,,
FengF,TE,Map_1_1Lotus,Attack,Raze,,,,,,,
LuoK1ng,TE,Map_1_1Lotus,Attack,Omen,,,,,,,
heybay,TE,Map_1_1Lotus,Attack,Viper,,,,,,,
Spitfires,AG,Map_1_1Lotus,Attack,Raze,,,,,,,
sword9,AG,Map_1_1Lotus,Attack,Fade,,,,,,,
deLb,AG,Map_1_1Lotus,Attack,Cypher,,,,,,,
monk,AG,Map_1_1Lotus,Attack,Deadlock,,,,,,,
bunt,AG,Map_1_1Lotus,Attack,Omen,,,,,,,
Kai,TE,Map_1_1Lotus,Defend,Killjoy,,,,,,,
Biank,TE,Map_1_1Lotus,Defend,Fade,,,,,,,
FengF,TE,Map_1_1Lotus,Defend,Raze,,,,,,,
LuoK1ng,TE,Map_1_1Lotus,Defend,Omen,,,,,,,
heybay,TE,Map_1_1Lotus,Defend,Viper,,,,,,,
Spitfires,AG,Map_1_1Lotus,Defend,Raze,,,,,,,
sword9,AG,Map_1_1Lotus,Defend,Fade,,,,,,,
deLb,AG,Map_1_1Lotus,Defend,Cypher,,,,,,,
monk,AG,Map_1_1Lotus,Defend,Deadlock,,,,,,,
bunt,AG,Map_1_1Lotus,Defend,Omen,,,,,,,
