Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
PatMen,PRX,Map_2_2Icebox,All,Viper,1.12,206,12,13,1,-1,63%,123,24%,1,1,0
something,PRX,Map_2_2Icebox,All,Jett,0.63,172,9,14,2,-5,44%,125,30%,3,4,-1
d4v41,PRX,Map_2_2Icebox,All,Killjoy,0.61,86,4,12,3,-8,38%,62,18%,0,1,-1
Jinggg,PRX,Map_2_2Icebox,All,Omen,0.61,173,9,14,1,-5,44%,111,19%,0,4,-4
f0rsakeN,PRX,Map_2_2Icebox,All,Sova,0.52,101,5,14,4,-9,56%,71,19%,1,1,0
t3xture,GEN,Map_2_2Icebox,All,Jett,1.50,278,18,6,1,+12,81%,168,23%,6,3,+3
Munchkin,GEN,Map_2_2Icebox,All,Viper,1.44,310,19,10,4,+9,75%,191,32%,1,0,+1
Foxy9,GEN,Map_2_2Icebox,All,Killjoy,1.24,264,16,10,6,+6,88%,155,24%,3,0,+3
Ash,GEN,Map_2_2Icebox,All,Sova,1.16,147,9,6,4,+3,88%,109,37%,0,0,0
Karon,GEN,Map_2_2Icebox,All,Omen,0.76,90,5,7,1,-2,69%,58,23%,1,2,-1
PatMen,PRX,Map_2_2Icebox,Attack,Viper,1.17,182,8,9,1,-1,67%,105,16%,1,0,+1
something,PRX,Map_2_2Icebox,Attack,Jett,0.82,218,9,10,1,-1,50%,154,35%,3,4,-1
d4v41,PRX,Map_2_2Icebox,Attack,Killjoy,0.79,108,4,8,3,-4,50%,75,21%,0,0,0
Jinggg,PRX,Map_2_2Icebox,Attack,Omen,0.66,173,7,10,1,-3,50%,110,14%,0,3,-3
f0rsakeN,PRX,Map_2_2Icebox,Attack,Sova,0.61,115,4,10,4,-6,58%,84,23%,1,0,+1
t3xture,GEN,Map_2_2Icebox,Attack,Jett,2.85,479,8,0,0,+8,100%,282,24%,2,0,+2
Munchkin,GEN,Map_2_2Icebox,Attack,Viper,1.31,287,5,2,0,+3,50%,139,50%,1,0,+1
Foxy9,GEN,Map_2_2Icebox,Attack,Killjoy,1.37,204,3,2,3,+1,100%,142,11%,1,0,+1
Ash,GEN,Map_2_2Icebox,Attack,Sova,1.23,126,2,1,1,+1,100%,86,67%,0,0,0
Karon,GEN,Map_2_2Icebox,Attack,Omen,0.73,123,2,2,0,0,100%,73,33%,0,0,0
PatMen,PRX,Map_2_2Icebox,Defend,Viper,0.95,280,4,4,0,0,50%,180,44%,0,1,-1
something,PRX,Map_2_2Icebox,Defend,Jett,0.06,38,0,4,1,-4,25%,38,0%,0,0,0
d4v41,PRX,Map_2_2Icebox,Defend,Killjoy,0.06,21,0,4,0,-4,,21,0%,0,1,-1
Jinggg,PRX,Map_2_2Icebox,Defend,Omen,0.49,174,2,4,0,-2,25%,114,50%,0,1,-1
f0rsakeN,PRX,Map_2_2Icebox,Defend,Sova,0.25,63,1,4,0,-3,50%,35,0%,0,1,-1
t3xture,GEN,Map_2_2Icebox,Defend,Jett,1.05,211,10,6,1,+4,75%,130,23%,4,3,+1
Munchkin,GEN,Map_2_2Icebox,Defend,Viper,1.48,319,14,8,4,+6,83%,208,28%,0,0,0
Foxy9,GEN,Map_2_2Icebox,Defend,Killjoy,1.20,284,13,8,3,+5,83%,159,28%,2,0,+2
Ash,GEN,Map_2_2Icebox,Defend,Sova,1.14,155,7,5,3,+2,83%,116,31%,0,0,0
Karon,GEN,Map_2_2Icebox,Defend,Omen,0.78,80,3,5,1,-2,58%,53,20%,1,2,-1
