,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
BABYBAY G2,,4 Round 2 supamen yay Round 10 NaturE supamen Round 11 NaturE Derrek Round 14 icy supamen,1 Round 6 Derrek yay icy,,,1 Round 10 supamen,,,,,76,1,0
valyn G2,,3 Round 8 icy Derrek Round 15 yay supamen Round 17 Derrek supamen,2 Round 12 yay supamen Derrek Round 16 supamen NaturE Derrek,,,,1 Round 12 supamen Derrek,,,,67,3,0
jawgemo G2,,4 Round 1 supamen Derrek Round 3 NaturE Derrek Round 9 NaturE Derrek Round 17 yay NaturE,,,,,,,,,42,1,0
JonahP G2,,4 Round 6 supamen NaturE Round 12 icy NaturE Round 13 Derrek yay Round 14 yay Derrek,1 Round 2 NaturE icy Derrek,,,,,,,,49,2,0
trent G2,,1 Round 13 supamen NaturE,1 Round 7 Derrek icy yay,,,1 Round 1 yay,,,,,74,3,0
supamen EG,,,,,,,,,,,22,0,1
yay EG,,1 Round 16 valyn trent,1 Round 5 trent jawgemo valyn,1 Round 1 valyn BABYBAY JonahP jawgemo,,,,,,,52,0,0
Derrek EG,,1 Round 3 BABYBAY JonahP,,,,,,,,,53,0,0
NaturE EG,,1 Round 12 BABYBAY jawgemo,,2 Round 4 BABYBAY trent valyn JonahP Round 15 jawgemo valyn JonahP trent,,1 Round 15 trent,,,,,59,0,0
icy EG,,,,,,,,,,,47,1,0
