Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Lotus,1,"""1-0""",GX,Attackers,Elimination
2Lotus,2,"""2-0""",GX,Attackers,Elimination
2Lotus,3,"""2-1""",PRX,Defenders,Time Expired
2Lotus,4,"""3-1""",GX,Attackers,Spike Detonation
2Lotus,5,"""3-2""",PRX,Defenders,Defuse
2Lotus,6,"""4-2""",GX,Attackers,Elimination
2Lotus,7,"""5-2""",GX,Attackers,Elimination
2Lotus,8,"""6-2""",GX,Attackers,Elimination
2Lotus,9,"""6-3""",PRX,Defenders,Defuse
2Lotus,10,"""6-4""",PRX,Defenders,Time Expired
2Lotus,11,"""7-4""",GX,Attackers,Spike Detonation
2Lotus,12,"""8-4""",GX,Attackers,Elimination
2Lotus,13,"""8-5""",GX,Attackers,Elimination
2Lotus,14,"""8-6""",GX,Attackers,Elimination
2Lotus,15,"""9-6""",PRX,Defenders,Elimination
2Lotus,16,"""10-6""",PRX,Defenders,Elimination
2Lotus,17,"""11-6""",PRX,Defenders,Elimination
2Lotus,18,"""12-6""",PRX,Defenders,Elimination
2Lotus,19,"""12-7""",GX,Attackers,Elimination
2Lotus,20,"""12-8""",GX,Attackers,Spike Detonation
2Lotus,21,"""12-9""",GX,Attackers,Spike Detonation
2Lotus,22,"""12-10""",GX,Attackers,Elimination
2Lotus,23,"""13-10""",PRX,Defenders,Defuse
2Lotus,24,"""""",,,
