Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Haven,1,"""1-0""",TL,Attackers,Elimination
3Haven,2,"""1-1""",FUT,Defenders,Defuse
3Haven,3,"""1-2""",FUT,Defenders,Elimination
3Haven,4,"""2-2""",TL,Attackers,Elimination
3Haven,5,"""2-3""",FUT,Defenders,Defuse
3Haven,6,"""2-4""",FUT,Defenders,Defuse
3Haven,7,"""2-5""",FUT,Defenders,Defuse
3Haven,8,"""2-6""",FUT,Defenders,Defuse
3Haven,9,"""3-6""",TL,Attackers,Elimination
3Haven,10,"""4-6""",TL,Attackers,Spike Detonation
3Haven,11,"""4-7""",FUT,Defenders,Time Expired
3Haven,12,"""4-8""",FUT,Defenders,Elimination
3Haven,13,"""4-9""",TL,Attackers,Elimination
3Haven,14,"""4-10""",TL,Attackers,Elimination
3Haven,15,"""4-11""",TL,Attackers,Spike Detonation
3Haven,16,"""4-12""",TL,Attackers,Elimination
3Haven,17,"""4-13""",TL,Attackers,Elimination
3Haven,18,"""""",,,
3Haven,19,"""""",,,
3Haven,20,"""""",,,
3Haven,21,"""""",,,
3Haven,22,"""""",,,
3Haven,23,"""""",,,
3Haven,24,"""""",,,
