,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
lz 2G,,5 Round 1 Mazino Shyy Round 9 keznit Mazino Round 10 keznit Melser Round 13 keznit adverso Round 17 keznit Mazino,,1 Round 18 Melser Shyy adverso Mazino,,1 Round 15 Mazino,1 Round 1 Mazino Shyy,,,,85,1,1
silentzz 2G,,3 Round 9 Shyy Melser Round 15 adverso Melser Round 16 Melser keznit,,,,,,,,,44,1,0
PxS 2G,,1 Round 19 Shyy adverso,1 Round 16 Shyy Mazino adverso,,,1 Round 16 adverso,,,,,37,1,1
gobera 2G,,1 Round 13 Shyy Mazino,,1 Round 2 Shyy keznit Mazino Melser,,,,,,,47,2,1
Askia 2G,,4 Round 5 Melser adverso Round 7 keznit Mazino Round 8 adverso Shyy Round 14 Mazino keznit,,,,,,,,,42,0,0
Melser KRÜ,,1 Round 12 PxS lz,,,,,,,,,52,0,0
keznit KRÜ,,4 Round 3 Askia lz Round 6 silentzz Askia Round 11 gobera lz Round 12 gobera silentzz,,,,,,,,,63,0,0
adverso KRÜ,,4 Round 3 gobera silentzz Round 9 gobera silentzz Round 10 silentzz lz Round 16 gobera silentzz,,,,1 Round 9 silentzz,,,,,64,0,1
Mazino KRÜ,,2 Round 11 PxS silentzz Round 15 silentzz PxS,,,,,,,,,42,3,0
Shyy KRÜ,,,,,,,,,,,36,0,0
