,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
lz 2G,,4 Round 1 Melser Mazino Round 5 Shyy adverso Round 14 Melser Mazino Round 15 adverso keznit,,,,,,,,,39,1,0
silentzz 2G,,1 Round 10 Shyy Melser,1 Round 9 Mazino keznit Melser,1 Round 17 adverso keznit Shyy Mazino,,,,,,,56,0,0
PxS 2G,,3 Round 12 Shyy Mazino Round 13 keznit adverso Round 16 adverso Melser,1 Round 18 keznit Mazino Shyy,,,,,,,,49,5,1
gobera 2G,,2 Round 8 Shyy keznit Round 18 Melser adverso,,,,,,,,,44,0,1
Askia 2G,,1 Round 15 Mazino Melser,,,,,1 Round 15 Melser Mazino,,,,26,0,2
Melser KRÜ,,4 Round 2 Askia silentzz Round 5 gobera lz Round 10 Askia lz Round 19 silentzz Askia,,,,1 Round 5 lz,,,,,74,3,1
keznit KRÜ,,3 Round 5 Askia silentzz Round 6 PxS gobera Round 12 Askia silentzz,,,,,,,,,41,0,1
adverso KRÜ,,6 Round 1 silentzz lz Round 3 PxS gobera Round 4 PxS silentzz Round 6 lz silentzz Round 9 lz silentzz Round 10 PxS gobera,,,,,,,,,59,1,2
Mazino KRÜ,,5 Round 2 lz PxS Round 7 silentzz lz Round 8 PxS silentzz Round 9 gobera Askia Round 11 silentzz Askia,1 Round 15 silentzz PxS lz,,,,,,,,68,1,1
Shyy KRÜ,,2 Round 3 Askia silentzz Round 8 Askia lz,2 Round 1 gobera PxS Askia Round 13 silentzz lz PxS,,,,,,,,63,0,1
