Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
cb,NOVA,All_Maps,All,"Tejo, Neon",,274,41,29,15,+12,,,,,,
GuanG,NOVA,All_Maps,All,"Killjoy, Cypher",,232,39,34,8,+5,,,,,,
Ezeir,NOVA,All_Maps,All,"Omen, Tejo",,225,37,32,12,+5,,,,,,
o0o0o,NOVA,All_Maps,All,Breach,,201,32,32,19,0,,,,,,
OBONE,NOVA,All_Maps,All,"Yoru, Brimstone",,168,27,30,15,-3,,,,,,
S1Mon,EDG,All_Maps,All,"Kayo, Breach",,242,39,36,18,+3,,,,,,
ZmjjKK,EDG,All_Maps,All,"Jett, Waylay",,215,32,39,11,-7,,,,,,
nobody,EDG,All_Maps,All,"Sova, Tejo",,204,33,35,8,-2,,,,,,
CHICHOO,EDG,All_Maps,All,"Vyse, Cypher",,188,30,31,10,-1,,,,,,
Smoggy,EDG,All_Maps,All,"Omen, Brimstone",,161,23,35,25,-12,,,,,,
cb,NOVA,All_Maps,Attack,"Tejo, Neon",,,,,,,,,
GuanG,NOVA,All_Maps,Attack,"Killjoy, Cypher",,,,,,,,,
Ezeir,NOVA,All_Maps,Attack,"Omen, Tejo",,,,,,,,,
o0o0o,NOVA,All_Maps,Attack,Breach,,,,,,,,,
OBONE,NOVA,All_Maps,Attack,"Yoru, Brimstone",,,,,,,,,
S1Mon,EDG,All_Maps,Attack,"Kayo, Breach",,,,,,,,,
ZmjjKK,EDG,All_Maps,Attack,"Jett, Waylay",,,,,,,,,
nobody,EDG,All_Maps,Attack,"Sova, Tejo",,,,,,,,,
CHICHOO,EDG,All_Maps,Attack,"Vyse, Cypher",,,,,,,,,
Smoggy,EDG,All_Maps,Attack,"Omen, Brimstone",,,,,,,,,
cb,NOVA,All_Maps,Defend,"Tejo, Neon",,,,,,,,,
GuanG,NOVA,All_Maps,Defend,"Killjoy, Cypher",,,,,,,,,
Ezeir,NOVA,All_Maps,Defend,"Omen, Tejo",,,,,,,,,
o0o0o,NOVA,All_Maps,Defend,Breach,,,,,,,,,
OBONE,NOVA,All_Maps,Defend,"Yoru, Brimstone",,,,,,,,,
S1Mon,EDG,All_Maps,Defend,"Kayo, Breach",,,,,,,,,
ZmjjKK,EDG,All_Maps,Defend,"Jett, Waylay",,,,,,,,,
nobody,EDG,All_Maps,Defend,"Sova, Tejo",,,,,,,,,
CHICHOO,EDG,All_Maps,Defend,"Vyse, Cypher",,,,,,,,,
Smoggy,EDG,All_Maps,Defend,"Omen, Brimstone",,,,,,,,,
