Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Derrek,EG,Map_1_1Bind,All,Gekko,1.41,264,21,13,9,+8,77%,178,50%,1,0,+1
jawgemo,EG,Map_1_1Bind,All,Raze,1.28,285,22,15,1,+7,82%,177,16%,1,4,-3
supamen,EG,Map_1_1Bind,All,Omen,1.06,231,17,16,11,+1,77%,140,49%,3,4,-1
NaturE,EG,Map_1_1Bind,All,Skye,0.52,137,10,18,4,-8,64%,100,23%,2,2,0
Apoth,EG,Map_1_1Bind,All,Brimstone,0.43,83,6,14,4,-8,55%,59,38%,1,4,-3
liazzi,MIBR,Map_1_1Bind,All,Deadlock,1.40,248,19,12,8,+7,73%,159,30%,3,1,+2
artzin,MIBR,Map_1_1Bind,All,Cypher,1.26,222,17,15,6,+2,77%,146,22%,4,1,+3
mazin,MIBR,Map_1_1Bind,All,Brimstone,1.04,150,13,14,8,-1,68%,101,21%,0,0,0
rich,MIBR,Map_1_1Bind,All,Skye,0.99,176,12,15,11,-3,59%,130,32%,1,1,0
Palla,MIBR,Map_1_1Bind,All,Raze,0.70,203,15,20,4,-5,64%,132,26%,6,5,+1
Derrek,EG,Map_1_1Bind,Attack,Gekko,1.71,325,12,6,3,+6,80%,213,55%,0,0,0
jawgemo,EG,Map_1_1Bind,Attack,Raze,0.86,202,7,8,1,-1,60%,134,6%,0,4,-4
supamen,EG,Map_1_1Bind,Attack,Omen,1.14,208,7,7,6,0,70%,114,47%,1,2,-1
NaturE,EG,Map_1_1Bind,Attack,Skye,0.68,142,5,8,2,-3,70%,110,21%,0,0,0
Apoth,EG,Map_1_1Bind,Attack,Brimstone,0.03,21,0,8,2,-8,40%,18,0%,0,3,-3
liazzi,MIBR,Map_1_1Bind,Attack,Deadlock,1.83,318,13,6,4,+7,67%,208,29%,1,1,0
artzin,MIBR,Map_1_1Bind,Attack,Cypher,0.98,179,7,10,3,-3,67%,127,22%,0,1,-1
mazin,MIBR,Map_1_1Bind,Attack,Brimstone,1.20,161,7,8,6,-1,67%,118,29%,0,0,0
rich,MIBR,Map_1_1Bind,Attack,Skye,0.70,127,4,10,7,-6,50%,92,23%,1,1,0
Palla,MIBR,Map_1_1Bind,Attack,Raze,0.58,179,8,11,2,-3,67%,119,35%,3,4,-1
Derrek,EG,Map_1_1Bind,Defend,Gekko,1.16,215,9,7,6,+2,75%,148,46%,1,0,+1
jawgemo,EG,Map_1_1Bind,Defend,Raze,1.63,356,15,7,0,+8,100%,213,24%,1,0,+1
supamen,EG,Map_1_1Bind,Defend,Omen,0.99,250,10,9,5,+1,83%,161,50%,2,2,0
NaturE,EG,Map_1_1Bind,Defend,Skye,0.38,134,5,10,2,-5,58%,92,25%,2,2,0
Apoth,EG,Map_1_1Bind,Defend,Brimstone,0.81,135,6,6,2,0,67%,92,46%,1,1,0
liazzi,MIBR,Map_1_1Bind,Defend,Deadlock,0.89,166,6,6,4,0,80%,101,33%,2,0,+2
artzin,MIBR,Map_1_1Bind,Defend,Cypher,1.61,276,10,5,3,+5,90%,169,21%,4,0,+4
mazin,MIBR,Map_1_1Bind,Defend,Brimstone,0.85,138,6,6,2,0,70%,80,14%,0,0,0
rich,MIBR,Map_1_1Bind,Defend,Skye,1.35,236,8,5,4,+3,70%,175,40%,0,0,0
Palla,MIBR,Map_1_1Bind,Defend,Raze,0.84,233,7,9,2,-2,60%,147,17%,3,1,+2
