,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,5 Round 12 SUYGETSU Elite Round 19 marteen Avez Round 20 saadhak marteen Round 21 marteen Elite Round 22 saadhak SUYGETSU,,,,1 Round 20 marteen,,,,,59,8,1
Boaster FNC,,2 Round 15 marteen SUYGETSU Round 21 saadhak SUYGETSU,,,,2 Round 14 saadhak Round 21 SUYGETSU,,,,,32,1,1
Chronicle FNC,,4 Round 3 marteen saadhak Round 13 saadhak marteen Round 19 SUYGETSU saadhak Round 23 Avez Elite,,,,,,,,,51,0,0
kaajak FNC,,4 Round 6 Avez marteen Round 8 Elite Avez Round 10 Elite Avez Round 12 marteen saadhak,3 Round 1 marteen Avez SUYGETSU Round 3 Elite Avez SUYGETSU Round 5 marteen SUYGETSU Elite,,,,,,,,69,0,0
Alfajer FNC,,2 Round 8 SUYGETSU saadhak Round 15 Elite saadhak,2 Round 14 Avez marteen SUYGETSU Round 20 Elite SUYGETSU Avez,,,,,,,,43,1,0
saadhak KC,,5 Round 1 Alfajer kaajak Round 4 Chronicle Boaster Round 7 kaajak crashies Round 14 Alfajer Boaster saadhak Round 20 kaajak Alfajer,1 Round 5 crashies Chronicle kaajak,,,1 Round 4 Boaster,,,,,64,7,0
SUYGETSU KC,,5 Round 9 kaajak Chronicle Round 13 Chronicle kaajak Round 14 Chronicle crashies Round 18 kaajak Chronicle Round 19 kaajak Alfajer,1 Round 11 Alfajer kaajak crashies,,,1 Round 23 Chronicle,,,,,60,0,2
Avez KC,,4 Round 7 Boaster Chronicle Round 16 kaajak crashies Round 18 crashies Boaster Round 22 Alfajer Boaster,2 Round 2 kaajak crashies Alfajer Round 23 Alfajer crashies Boaster,,,,,,,,64,0,2
marteen KC,,4 Round 2 Boaster Chronicle Round 8 kaajak Alfajer Round 15 Alfajer Chronicle Round 17 Alfajer kaajak,,,,,,,,,49,1,0
Elite KC,,3 Round 4 kaajak Alfajer Round 13 Boaster crashies Round 21 kaajak Alfajer,1 Round 6 Alfajer Chronicle crashies,,,,,,,,56,1,1
