,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,14,4,,,1,,,1,,73,9,1
Boaster FNC,,8,,,,2,,,,,37,5,2
Chronicle FNC,,12,2,,,,1,,,1,56,4,1
kaajak FNC,,8,8,,,2,,1,,,64,4,1
Alfajer FNC,,5,3,,,,,,,,38,2,3
saadhak KC,,10,1,,,2,,,,,43,17,1
SUYGETSU KC,,10,3,1,,2,,,,,52,0,3
Avez KC,,15,4,1,,2,1,,,,66,6,2
marteen KC,,10,1,,,,,,,,50,2,0
Elite KC,,5,3,1,,1,,,,,48,2,1
