,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,5 Round 5 saadhak Elite Round 8 saadhak Avez Round 10 marteen saadhak Round 14 Elite Avez Round 16 Avez SUYGETSU,2 Round 6 marteen saadhak Avez Round 18 Avez Elite SUYGETSU,,,,,,1 Round 11 SUYGETSU saadhak marteen Avez,,86,1,0
Boaster FNC,,2 Round 3 Elite marteen Round 16 marteen saadhak,,,,,,,,,28,2,0
Chronicle FNC,,5 Round 3 Avez SUYGETSU Round 4 Avez saadhak Round 5 SUYGETSU marteen Round 8 SUYGETSU Elite Round 20 SUYGETSU Elite,1 Round 15 saadhak marteen Avez,,,,,,,,87,0,0
kaajak FNC,,2 Round 15 SUYGETSU Elite Round 20 saadhak Avez,4 Round 1 SUYGETSU Avez marteen Round 7 Elite marteen Avez Round 9 Elite marteen Avez Round 13 marteen SUYGETSU Avez,,,1 Round 13 Avez,,1 Round 9 marteen Elite Avez,,,62,2,1
Alfajer FNC,,1 Round 19 Avez saadhak,,,,,,,,,30,0,1
saadhak KC,,1 Round 1 kaajak Chronicle,,,,1 Round 1 Chronicle,,,,,23,3,0
SUYGETSU KC,,2 Round 2 kaajak Boaster Round 10 Boaster Alfajer,1 Round 17 Alfajer Boaster kaajak,,,,,,,,43,0,0
Avez KC,,5 Round 3 Alfajer Boaster Round 10 kaajak crashies Round 11 Chronicle Alfajer Round 13 Alfajer crashies Round 19 Chronicle kaajak,,,,1 Round 8 crashies,,,,,53,5,0
marteen KC,,3 Round 9 Boaster Alfajer Round 11 kaajak Boaster Round 19 crashies Boaster,,,,,,,,,57,0,0
Elite KC,,1 Round 8 Boaster Alfajer,1 Round 12 Boaster Alfajer Chronicle,,,,,,,,45,0,0
