,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,4 Round 10 marteen Avez Round 18 Avez marteen Round 20 saadhak Avez Round 24 marteen saadhak,2 Round 8 SUYGETSU saadhak Avez crashies Round 15 SUYGETSU marteen Avez,,,,,,,,73,0,0
Boaster FNC,,4 Round 2 Elite marteen Round 4 Elite marteen Round 6 SUYGETSU marteen Round 13 Avez marteen,,,,,,,,,50,2,1
Chronicle FNC,,3 Round 3 Avez saadhak Round 18 SUYGETSU saadhak Round 24 Avez Elite,1 Round 19 Avez marteen saadhak,,,,1 Round 24 Elite Avez,,,1 Round 5 saadhak marteen Elite Avez SUYGETSU,29,4,1
kaajak FNC,,2 Round 9 Elite saadhak Round 23 SUYGETSU marteen,1 Round 14 marteen Elite SUYGETSU,,,1 Round 14 SUYGETSU,,,,,62,2,0
Alfajer FNC,,2 Round 1 marteen Avez Round 4 SUYGETSU Avez,1 Round 2 SUYGETSU Avez saadhak,,,,,,,,41,1,2
saadhak KC,,4 Round 7 kaajak Chronicle Round 9 crashies Chronicle Round 11 kaajak crashies Round 24 Boaster kaajak,,,,,,,,,42,7,1
SUYGETSU KC,,3 Round 10 Alfajer crashies Round 11 Alfajer Boaster Round 14 crashies Chronicle,1 Round 22 crashies Boaster Chronicle,1 Round 21 Chronicle Boaster kaajak Alfajer,,1 Round 10 crashies,,,,,52,0,1
Avez KC,,6 Round 5 Boaster Chronicle Round 7 Boaster crashies Round 8 Boaster Chronicle Round 15 Chronicle Boaster Round 17 Alfajer crashies Round 24 kaajak crashies,2 Round 10 Boaster Chronicle kaajak Round 23 Chronicle Boaster crashies,1 Round 12 Boaster Chronicle Alfajer kaajak,,1 Round 7 crashies,1 Round 8 crashies kaajak,,,,80,1,0
marteen KC,,3 Round 4 Alfajer kaajak Round 6 Alfajer Chronicle Round 20 crashies Boaster,1 Round 17 kaajak Chronicle Boaster,,,,,,,,45,1,0
Elite KC,,1 Round 5 kaajak crashies,1 Round 6 kaajak crashies Boaster,1 Round 13 kaajak Chronicle crashies Boaster,,1 Round 6 Boaster,,,,,43,1,0
