,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Biank TE,,2 Round 3 ZmjjKK S1Mon Round 19 Smoggy nobody,,,,1 Round 19 nobody,,,,,27,4,0
LuoK1ng TE,,2 Round 16 CHICHOO Smoggy Round 19 CHICHOO ZmjjKK,1 Round 14 CHICHOO Smoggy ZmjjKK,,,,,,,,49,0,0
heybay TE,,1 Round 9 ZmjjKK S1Mon,,,,,,,,,35,0,0
FengF TE,,1 Round 13 CHICHOO Smoggy,1 Round 16 S1Mon nobody ZmjjKK,,,,,,,,42,1,0
Kai TE,,3 Round 4 CHICHOO nobody Round 12 Smoggy S1Mon Round 15 ZmjjKK nobody,1 Round 17 CHICHOO nobody Smoggy,,,,,,,,47,1,0
nobody EDG,,5 Round 1 LuoK1ng Kai Round 10 LuoK1ng Biank Round 15 Biank LuoK1ng Round 18 Biank heybay Round 19 Kai LuoK1ng,2 Round 2 LuoK1ng FengF heybay Round 6 Biank heybay FengF,,,,,,,,91,8,0
ZmjjKK EDG,,,1 Round 4 Kai Biank FengF,2 Round 11 FengF LuoK1ng Kai heybay Round 12 FengF LuoK1ng Kai heybay,,,1 Round 12 heybay Kai,,,,82,0,0
Smoggy EDG,,5 Round 5 FengF Biank Round 8 heybay Kai Round 10 FengF Kai Round 19 FengF heybay Round 20 FengF LuoK1ng,1 Round 3 Biank heybay Kai,,,,,,,,72,1,0
S1Mon EDG,,,,,,,,,,,18,2,0
CHICHOO EDG,,1 Round 15 Kai FengF,1 Round 7 Biank FengF LuoK1ng,,,,,,,,42,0,1
