Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Fracture,1,"""0-1""",DRX,Attackers,Elimination
3Fracture,2,"""1-1""",T1,Defenders,Elimination
3Fracture,3,"""1-2""",DRX,Attackers,Elimination
3Fracture,4,"""1-3""",DRX,Attackers,Elimination
3Fracture,5,"""2-3""",T1,Defenders,Defuse
3Fracture,6,"""2-4""",DRX,Attackers,Elimination
3Fracture,7,"""2-5""",DRX,Attackers,Elimination
3Fracture,8,"""2-6""",DRX,Attackers,Spike Detonation
3Fracture,9,"""2-7""",DRX,Attackers,Elimination
3Fracture,10,"""2-8""",DRX,Attackers,Elimination
3Fracture,11,"""3-8""",T1,Defenders,Elimination
3Fracture,12,"""4-8""",T1,Defenders,Defuse
3Fracture,13,"""4-9""",T1,Defenders,Defuse
3Fracture,14,"""4-10""",T1,Defenders,Elimination
3Fracture,15,"""5-10""",DRX,Attackers,Elimination
3Fracture,16,"""5-11""",T1,Defenders,Defuse
3Fracture,17,"""6-11""",DRX,Attackers,Spike Detonation
3Fracture,18,"""7-11""",DRX,Attackers,Elimination
3Fracture,19,"""8-11""",DRX,Attackers,Elimination
3Fracture,20,"""9-11""",DRX,Attackers,Elimination
3Fracture,21,"""10-11""",DRX,Attackers,Elimination
3Fracture,22,"""10-12""",T1,Defenders,Defuse
3Fracture,23,"""10-13""",T1,Defenders,Defuse
3Fracture,24,"""""",,,
