,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,2 Round 1 ZesBeeW kellyS Round 8 invy n1zzy,2 Round 9 kellyS ZesBeeW n1zzy Round 12 ZesBeeW kellyS Wild0reoo,,,,,,,,92,0,1
MaKo DRX,,3 Round 4 kellyS invy Round 6 Wild0reoo ZesBeeW Round 15 invy Wild0reoo,1 Round 5 ZesBeeW Wild0reoo kellyS,1 Round 3 ZesBeeW Wild0reoo invy kellyS,,,,,,,94,2,0
Estrella DRX,,1 Round 6 n1zzy invy,1 Round 11 ZesBeeW invy kellyS,,,,,,,,55,9,0
HYUNMIN DRX,,2 Round 10 invy kellyS Round 15 ZesBeeW n1zzy,3 Round 13 Wild0reoo n1zzy invy Round 14 Wild0reoo invy ZesBeeW Round 16 Wild0reoo invy kellyS,1 Round 7 n1zzy invy ZesBeeW kellyS,,,,,,,97,0,0
Flashback DRX,,1 Round 10 ZesBeeW Wild0reoo,1 Round 2 kellyS Wild0reoo n1zzy,,,,,,,,49,1,0
ZesBeeW TS,,1 Round 6 Estrella free1ng,1 Round 13 Flashback free1ng HYUNMIN,,,1 Round 13 HYUNMIN,,,,,35,0,0
kellyS TS,,,,,,,,,,,37,2,0
invy TS,,2 Round 1 HYUNMIN free1ng Round 11 HYUNMIN free1ng,1 Round 12 HYUNMIN free1ng Flashback,,,,1 Round 12 free1ng Flashback,,,,44,0,2
Wild0reoo TS,,1 Round 11 Flashback Estrella,,,,,,,,,33,0,0
n1zzy TS,,3 Round 4 HYUNMIN Estrella Round 12 Estrella MaKo Round 13 MaKo Estrella,,,,1 Round 11 MaKo,,,,,52,0,1
