,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
nobody EDG,,1 Round 24 tex C0M,1 Round 6 kiNgg Mazino C0M,,,1 Round 6 C0M,,,,,52,3,1
ZmjjKK EDG,,2 Round 11 tex Mazino Round 15 aspas C0M,1 Round 23 C0M aspas tex,,,,,,,,50,0,0
Smoggy EDG,,4 Round 7 Mazino tex Round 17 Mazino C0M Smoggy Round 21 kiNgg aspas Round 24 kiNgg Mazino,2 Round 3 C0M kiNgg tex Round 15 Mazino tex kiNgg,,,,,1 Round 15 Mazino tex kiNgg,,,78,0,1
S1Mon EDG,,3 Round 10 aspas C0M Round 13 aspas Mazino Round 18 kiNgg tex,,,,,,,,,40,5,0
CHICHOO EDG,,5 Round 7 aspas C0M Round 9 tex aspas Round 12 Mazino kiNgg Round 18 C0M Mazino Round 23 Mazino kiNgg,1 Round 22 Mazino aspas tex,1 Round 20 Mazino aspas C0M kiNgg,,,1 Round 7 C0M aspas,,,,69,0,1
C0M LEV,,3 Round 4 nobody CHICHOO Round 12 S1Mon Smoggy Round 20 Smoggy S1Mon,,,,,,,,,60,1,0
tex LEV,,2 Round 13 ZmjjKK CHICHOO Round 23 S1Mon Smoggy,,,,,,,,,37,1,1
Mazino LEV,,8 Round 1 nobody Smoggy Round 2 Smoggy CHICHOO Round 4 S1Mon Smoggy Round 5 CHICHOO nobody Round 6 Smoggy CHICHOO Round 14 nobody CHICHOO Round 15 S1Mon ZmjjKK Round 19 Smoggy ZmjjKK,,,,,,,,,62,4,1
aspas LEV,,3 Round 2 nobody S1Mon Round 14 ZmjjKK S1Mon Round 17 S1Mon CHICHOO aspas,,1 Round 16 S1Mon ZmjjKK Smoggy nobody,,,,,,,41,0,1
kiNgg LEV,,2 Round 8 nobody Smoggy Round 13 S1Mon Smoggy,,,,,,,,,42,2,0
