Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Icebox,1,"""0-1""",2G,Attackers,Elimination
2Icebox,2,"""0-2""",2G,Attackers,Spike Detonation
2Icebox,3,"""0-3""",2G,Attackers,Elimination
2Icebox,4,"""1-3""",100T,Defenders,Defuse
2Icebox,5,"""2-3""",100T,Defenders,Defuse
2Icebox,6,"""2-4""",2G,Attackers,Spike Detonation
2Icebox,7,"""3-4""",100T,Defenders,Defuse
2Icebox,8,"""4-4""",100T,Defenders,Elimination
2Icebox,9,"""5-4""",100T,Defenders,Elimination
2Icebox,10,"""5-5""",2G,Attackers,Elimination
2Icebox,11,"""6-5""",100T,Defenders,Elimination
2Icebox,12,"""7-5""",100T,Defenders,Elimination
2Icebox,13,"""7-6""",100T,Defenders,Defuse
2Icebox,14,"""8-6""",2G,Attackers,Elimination
2Icebox,15,"""9-6""",2G,Attackers,Elimination
2Icebox,16,"""10-6""",2G,Attackers,Elimination
2Icebox,17,"""11-6""",2G,Attackers,Elimination
2Icebox,18,"""12-6""",2G,Attackers,Spike Detonation
2Icebox,19,"""13-6""",2G,Attackers,Elimination
2Icebox,20,"""""",,,
2Icebox,21,"""""",,,
2Icebox,22,"""""",,,
2Icebox,23,"""""",,,
2Icebox,24,"""""",,,
