,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
ANGE1 NAVI,,1 Round 7 Avez SUYGETSU,,,,,,,,,30,1,0
Shao NAVI,,2 Round 20 SUYGETSU Avez Round 24 Elite SUYGETSU,1 Round 5 saadhak Elite SUYGETSU,,,,,,,,50,4,1
koalanoob NAVI,,2 Round 10 Elite saadhak Round 12 saadhak Elite,2 Round 1 marteen SUYGETSU Elite Round 19 Avez saadhak SUYGETSU,,,,,,,,47,1,0
Ruxic NAVI,,5 Round 1 saadhak Avez Round 9 marteen saadhak Round 14 SUYGETSU marteen Round 15 SUYGETSU Elite Round 24 Avez saadhak,,,,,,,,,51,0,0
hiro NAVI,,4 Round 4 Avez SUYGETSU Round 7 Elite saadhak Round 16 Elite Avez Round 18 Elite marteen,1 Round 8 Elite marteen saadhak,1 Round 13 marteen Elite Avez SUYGETSU,,,,,,,68,1,1
saadhak KC,,3 Round 5 ANGE1 Ruxic Round 6 Shao hiro Round 20 Shao ANGE1,1 Round 23 Ruxic Shao koalanoob,,,,,,,,36,2,0
SUYGETSU KC,,3 Round 3 Ruxic hiro Round 11 Ruxic Shao Round 22 Shao ANGE1,1 Round 9 hiro koalanoob Shao,,,,,,,,54,0,0
Avez KC,,2 Round 6 ANGE1 koalanoob Round 21 Shao Ruxic,2 Round 17 Shao hiro Ruxic Round 18 Ruxic hiro ANGE1,,,,,,,,54,2,1
marteen KC,,4 Round 3 Shao koalanoob Round 7 koalanoob ANGE1 Round 15 hiro koalanoob Round 21 ANGE1 hiro,,,,,,,,,55,1,0
Elite KC,,1 Round 1 hiro Shao,2 Round 20 hiro koalanoob Ruxic Round 22 Ruxic hiro koalanoob,,,,1 Round 20 Ruxic koalanoob,,,,62,3,0
