Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
canezerra,NV,Map_1_1TBD,All,,,,,,,,,,,,,
Eggsterr,NV,Map_1_1TBD,All,,,,,,,,,,,,,
Inspire,NV,Map_1_1TBD,All,,,,,,,,,,,,,
P0PPIN,NV,Map_1_1TBD,All,,,,,,,,,,,,,
ion2x,NV,Map_1_1TBD,All,,,,,,,,,,,,,
supamen,EG,Map_1_1TBD,All,,,,,,,,,,,,,
bao,EG,Map_1_1TBD,All,,,,,,,,,,,,,
Okeanos,EG,Map_1_1TBD,All,,,,,,,,,,,,,
dgzin,EG,Map_1_1TBD,All,,,,,,,,,,,,,
C0M,EG,Map_1_1TBD,All,,,,,,,,,,,,,
canezerra,NV,Map_1_1TBD,Attack,,,,,,,,,,,,,
Eggsterr,NV,Map_1_1TBD,Attack,,,,,,,,,,,,,
Inspire,NV,Map_1_1TBD,Attack,,,,,,,,,,,,,
P0PPIN,NV,Map_1_1TBD,Attack,,,,,,,,,,,,,
ion2x,NV,Map_1_1TBD,Attack,,,,,,,,,,,,,
supamen,EG,Map_1_1TBD,Attack,,,,,,,,,,,,,
bao,EG,Map_1_1TBD,Attack,,,,,,,,,,,,,
Okeanos,EG,Map_1_1TBD,Attack,,,,,,,,,,,,,
dgzin,EG,Map_1_1TBD,Attack,,,,,,,,,,,,,
C0M,EG,Map_1_1TBD,Attack,,,,,,,,,,,,,
canezerra,NV,Map_1_1TBD,Defend,,,,,,,,,,,,,
Eggsterr,NV,Map_1_1TBD,Defend,,,,,,,,,,,,,
Inspire,NV,Map_1_1TBD,Defend,,,,,,,,,,,,,
P0PPIN,NV,Map_1_1TBD,Defend,,,,,,,,,,,,,
ion2x,NV,Map_1_1TBD,Defend,,,,,,,,,,,,,
supamen,EG,Map_1_1TBD,Defend,,,,,,,,,,,,,
bao,EG,Map_1_1TBD,Defend,,,,,,,,,,,,,
Okeanos,EG,Map_1_1TBD,Defend,,,,,,,,,,,,,
dgzin,EG,Map_1_1TBD,Defend,,,,,,,,,,,,,
C0M,EG,Map_1_1TBD,Defend,,,,,,,,,,,,,
