,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Asuna 100T,,4 Round 2 Ethan brawk Round 8 FiNESSE Ethan Round 12 mada FiNESSE Round 14 s0m brawk,,,,,,,,,55,0,0
Boostio 100T,,2 Round 5 brawk s0m Round 17 Ethan mada,,,,,,,,,57,3,1
eeiu 100T,,,,,,,,,,,38,1,0
Cryocells 100T,,3 Round 4 s0m brawk Round 11 FiNESSE s0m Round 14 mada FiNESSE,,,,,,,,,67,0,0
zander 100T,,5 Round 6 brawk s0m Round 11 brawk Ethan Round 12 s0m brawk Round 13 brawk FiNESSE zander Round 18 mada brawk,3 Round 9 brawk Ethan FiNESSE Round 10 mada Ethan brawk Round 16 mada brawk FiNESSE,1 Round 1 mada brawk FiNESSE s0m,,1 Round 8 mada,,,,,108,1,1
FiNESSE NRG,,3 Round 2 Asuna Boostio Round 7 Boostio eeiu Round 11 Boostio eeiu,,,,,,,,,61,0,0
brawk NRG,,1 Round 15 Asuna Cryocells,,,,,,,,,48,2,0
s0m NRG,,1 Round 7 zander Asuna,,,,,,,,,32,0,0
mada NRG,,3 Round 5 Cryocells eeiu Round 8 Asuna eeiu Round 15 Boostio eeiu,1 Round 6 zander eeiu Boostio,,,,,,,,68,1,1
Ethan NRG,,1 Round 5 zander Boostio,,,,1 Round 7 Cryocells,,,,,53,3,0
