Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Icebox,1,"""1-0""",FPX,Attackers,Elimination
2Icebox,2,"""2-0""",FPX,Attackers,Spike Detonation
2Icebox,3,"""3-0""",FPX,Attackers,Elimination
2Icebox,4,"""4-0""",FPX,Attackers,Elimination
2Icebox,5,"""5-0""",FPX,Attackers,Elimination
2Icebox,6,"""5-1""",TYL,Defenders,Defuse
2Icebox,7,"""5-2""",TYL,Defenders,Elimination
2Icebox,8,"""5-3""",TYL,Defenders,Elimination
2Icebox,9,"""6-3""",FPX,Attackers,Elimination
2Icebox,10,"""7-3""",FPX,Attackers,Elimination
2Icebox,11,"""8-3""",FPX,Attackers,Elimination
2Icebox,12,"""9-3""",FPX,Attackers,Elimination
2Icebox,13,"""10-3""",TYL,Defenders,Elimination
2Icebox,14,"""11-3""",TYL,Defenders,Defuse
2Icebox,15,"""11-4""",FPX,Attackers,Spike Detonation
2Icebox,16,"""11-5""",FPX,Attackers,Spike Detonation
2Icebox,17,"""11-6""",FPX,Attackers,Elimination
2Icebox,18,"""12-6""",TYL,Defenders,Defuse
2Icebox,19,"""13-6""",TYL,Defenders,Time Expired
2Icebox,20,"""""",,,
2Icebox,21,"""""",,,
2Icebox,22,"""""",,,
2Icebox,23,"""""",,,
2Icebox,24,"""""",,,
