,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Lakia GEN,,4 Round 6 MiniBoo Wo0t Round 8 Boo MiniBoo Round 10 MiniBoo RieNs Round 19 Boo MiniBoo,,,,1 Round 14 benjyfishy,1 Round 20 Boo MiniBoo,,,,42,4,1
Munchkin GEN,,2 Round 4 MiniBoo Wo0t Round 14 Wo0t MiniBoo,,,,,,,,,42,1,0
t3xture GEN,,3 Round 6 Boo RieNs Round 15 MiniBoo benjyfishy Round 16 benjyfishy Wo0t,2 Round 11 Wo0t MiniBoo Boo Round 13 benjyfishy Boo Wo0t,,,,,,,,66,0,0
Meteor GEN,,4 Round 7 MiniBoo Wo0t Round 10 Wo0t benjyfishy Round 20 benjyfishy RieNs Round 24 Boo Wo0t,2 Round 5 benjyfishy MiniBoo RieNs Round 15 Boo RieNs Wo0t,1 Round 3 MiniBoo benjyfishy Boo RieNs,,1 Round 4 benjyfishy,,,,,85,2,0
Karon GEN,,2 Round 4 Boo RieNs Round 7 Boo benjyfishy,1 Round 12 RieNs Wo0t benjyfishy,,,,,,,,29,3,0
Boo TH,,5 Round 4 Lakia t3xture Round 7 Munchkin Lakia Round 9 Karon Lakia Round 18 Munchkin Karon Round 21 Lakia Meteor,,,,,1 Round 17 Lakia Karon,,,,54,2,0
RieNs TH,,3 Round 5 Karon Lakia Round 9 Munchkin Meteor Round 16 Lakia t3xture,2 Round 1 t3xture Lakia Meteor Round 8 t3xture Lakia Karon,,,1 Round 16 t3xture,,,,,53,5,0
MiniBoo TH,,3 Round 17 Meteor t3xture Round 18 Meteor t3xture Round 20 t3xture Munchkin,,,,,,,,,46,1,0
Wo0t TH,,4 Round 10 Karon Lakia Round 14 Karon t3xture Round 22 Munchkin Karon Round 23 Lakia t3xture,2 Round 13 Karon Lakia t3xture Round 16 Meteor Munchkin Karon,,,,1 Round 13 t3xture Lakia,,,,52,1,0
benjyfishy TH,,3 Round 4 Munchkin Karon Round 14 Munchkin Meteor Round 23 Karon Meteor,1 Round 19 Karon Lakia Munchkin,,,2 Round 19 Munchkin Round 24 Meteor,,,,,46,2,1
