Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
TenTen,ZETA,Map_2_2Lotus,All,Raze,1.85,304,18,5,3,+13,100%,219,25%,1,1,0
Dep,ZETA,Map_2_2Lotus,All,Viper,1.51,255,13,6,6,+7,100%,161,29%,3,0,+3
CLZ,ZETA,Map_2_2Lotus,All,Vyse,1.44,241,13,7,6,+6,86%,165,52%,2,3,-1
Xdll,ZETA,Map_2_2Lotus,All,Fade,1.40,205,11,5,4,+6,86%,129,25%,2,1,+1
SugarZ3ro,ZETA,Map_2_2Lotus,All,Omen,1.10,167,9,6,4,+3,86%,93,35%,1,0,+1
Meiy,DFM,Map_2_2Lotus,All,Yoru,0.73,196,8,14,2,-6,43%,121,35%,1,0,+1
Akame,DFM,Map_2_2Lotus,All,Raze,0.72,183,9,13,2,-4,71%,129,45%,2,3,-1
gyen,DFM,Map_2_2Lotus,All,Omen,0.48,110,5,12,3,-7,64%,67,25%,1,1,0
SSeeS,DFM,Map_2_2Lotus,All,Fade,0.34,87,3,12,3,-9,43%,59,18%,1,3,-2
Jinboong,DFM,Map_2_2Lotus,All,Vyse,0.33,102,4,13,3,-9,50%,76,26%,0,2,-2
TenTen,ZETA,Map_2_2Lotus,Attack,Raze,1.86,301,15,4,3,+11,100%,218,21%,1,1,0
Dep,ZETA,Map_2_2Lotus,Attack,Viper,1.53,282,12,6,6,+6,100%,179,27%,3,0,+3
CLZ,ZETA,Map_2_2Lotus,Attack,Vyse,1.49,225,11,5,4,+6,83%,155,59%,1,3,-2
Xdll,ZETA,Map_2_2Lotus,Attack,Fade,1.49,238,11,5,4,+6,83%,148,26%,2,1,+1
SugarZ3ro,ZETA,Map_2_2Lotus,Attack,Omen,0.74,118,5,6,2,-1,83%,74,31%,0,0,0
Meiy,DFM,Map_2_2Lotus,Attack,Yoru,0.04,28,0,2,0,-2,,28,0%,0,0,0
Akame,DFM,Map_2_2Lotus,Attack,Raze,0.14,115,1,2,0,-1,100%,61,50%,0,0,0
gyen,DFM,Map_2_2Lotus,Attack,Omen,0.19,125,1,2,0,-1,50%,53,100%,0,1,-1
SSeeS,DFM,Map_2_2Lotus,Attack,Fade,0.05,44,0,2,0,-2,,44,0%,0,0,0
Jinboong,DFM,Map_2_2Lotus,Attack,Vyse,0.33,149,1,2,0,-1,100%,86,20%,0,1,-1
TenTen,ZETA,Map_2_2Lotus,Defend,Raze,1.83,326,3,1,0,+2,100%,228,75%,0,0,0
Dep,ZETA,Map_2_2Lotus,Defend,Viper,1.41,95,1,0,0,+1,100%,53,100%,0,0,0
CLZ,ZETA,Map_2_2Lotus,Defend,Vyse,1.18,335,2,2,2,0,100%,222,40%,1,0,+1
Xdll,ZETA,Map_2_2Lotus,Defend,Fade,0.90,15,0,0,0,,100%,15,0%,0,0,0
SugarZ3ro,ZETA,Map_2_2Lotus,Defend,Omen,3.28,466,4,0,2,+4,100%,206,43%,1,0,+1
Meiy,DFM,Map_2_2Lotus,Defend,Yoru,0.84,224,8,12,2,-4,50%,137,39%,1,0,+1
Akame,DFM,Map_2_2Lotus,Defend,Raze,0.82,195,8,11,2,-3,67%,140,45%,2,3,-1
gyen,DFM,Map_2_2Lotus,Defend,Omen,0.53,109,4,10,3,-6,67%,69,21%,1,0,+1
SSeeS,DFM,Map_2_2Lotus,Defend,Fade,0.39,95,3,10,3,-7,50%,62,23%,1,3,-2
Jinboong,DFM,Map_2_2Lotus,Defend,Vyse,0.34,95,3,11,3,-8,42%,74,29%,0,1,-1
