,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,4 Round 7 jawgemo JonahP Round 9 trent leaf Round 12 valyn JonahP Round 20 valyn jawgemo,1 Round 18 leaf jawgemo valyn,,,,,,,,58,0,0
t3xture GEN,,,2 Round 13 jawgemo valyn leaf Round 15 jawgemo trent JonahP,,,,1 Round 13 valyn leaf,,,,35,0,2
Foxy9 GEN,,2 Round 16 JonahP jawgemo Round 19 JonahP trent,,,,,,,,,31,0,0
Ash GEN,,3 Round 3 JonahP leaf Round 15 valyn leaf Round 16 trent leaf,,,,,,,,,49,5,0
Karon GEN,,4 Round 7 trent leaf Round 8 leaf jawgemo Round 10 valyn jawgemo Round 14 jawgemo trent,,,,1 Round 7 valyn,,,,,39,0,1
valyn G2,,5 Round 1 Karon Ash Round 5 Ash Karon Round 6 Karon Foxy9 Round 8 Ash Karon Round 13 Foxy9 Munchkin,2 Round 7 Ash Foxy9 Karon valyn Round 11 Foxy9 Ash Karon,,,,,,,,69,1,0
jawgemo G2,,6 Round 2 t3xture Munchkin Round 4 Karon Munchkin Round 5 Munchkin t3xture Round 10 Munchkin t3xture Round 14 t3xture Ash Round 19 Karon t3xture,,,,,,,,,64,0,1
JonahP G2,,2 Round 2 Ash Karon Round 20 Munchkin Karon,1 Round 9 Foxy9 Munchkin Ash,,,,,,,,56,3,1
leaf G2,,3 Round 10 Ash Karon Round 17 t3xture Foxy9 Round 19 Munchkin Ash,,,,1 Round 19 Ash,,,,,53,0,0
trent G2,,1 Round 15 Ash Foxy9,1 Round 12 t3xture Ash Karon,,,,,,,,54,2,1
