,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,2 Round 9 jawgemo trent Round 20 valyn trent,2 Round 7 trent valyn leaf Round 13 jawgemo leaf valyn,,,,,,,,55,0,0
t3xture GEN,,4 Round 1 leaf valyn Round 14 jawgemo valyn Round 22 valyn jawgemo Round 23 JonahP trent,,1 Round 21 JonahP jawgemo trent leaf,,,,,,,61,0,0
Foxy9 GEN,,2 Round 2 leaf jawgemo Round 11 valyn trent,,,,1 Round 10 trent,,,,,45,0,0
Ash GEN,,4 Round 3 JonahP leaf Round 10 jawgemo leaf Round 22 JonahP leaf Round 24 JonahP leaf,1 Round 15 JonahP trent valyn,,,,1 Round 18 leaf JonahP,,,,47,5,2
Karon GEN,,3 Round 1 JonahP jawgemo Round 4 trent valyn Round 14 trent leaf,1 Round 19 leaf valyn trent,,,,,,,,55,2,0
valyn G2,,2 Round 11 Munchkin Ash Round 17 t3xture Karon,,,,,,,,,29,1,0
jawgemo G2,,3 Round 5 Ash Karon Round 8 t3xture Munchkin Round 12 Munchkin Foxy9,,,,,,,,,39,0,0
JonahP G2,,2 Round 6 Foxy9 Ash Round 9 Ash Munchkin,2 Round 4 Karon Ash Foxy9 Round 12 Karon Ash t3xture,,,1 Round 11 Foxy9,,,,,57,1,0
leaf G2,,2 Round 21 Munchkin Ash Round 24 t3xture Foxy9,2 Round 8 Foxy9 Ash Karon Round 15 Karon Foxy9 Ash,,,2 Round 15 Ash Round 21 t3xture,,,,,62,1,1
trent G2,,3 Round 3 t3xture Ash Round 10 Munchkin Ash Round 18 Foxy9 t3xture,,,,,,,,,56,4,1
