,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cNed FUT,,1 Round 12 Flickless westside,2 Round 8 Cloud Flickless ara Round 14 Flickless Cloud grubinho,,,,1 Round 8 Flickless ara,,,,68,0,2
qRaxs FUT,,4 Round 6 grubinho Cloud Round 9 grubinho Flickless Round 13 Flickless westside Round 18 westside Cloud,,,,,,,,,57,4,0
MrFaliN FUT,,2 Round 10 ara Cloud Round 16 Flickless ara,,,,,,,,,34,2,0
yetujey FUT,,2 Round 8 grubinho westside Round 10 Flickless westside,,,,1 Round 11 ara,,,,,72,0,0
xeus FUT,,5 Round 3 Cloud westside Round 5 Cloud westside Round 11 Flickless grubinho Round 16 Cloud westside Round 17 grubinho Cloud,2 Round 7 westside ara grubinho Round 15 ara Cloud grubinho,,,,,,,,92,0,0
Cloud GX,,3 Round 2 qRaxs yetujey Round 6 yetujey MrFaliN Round 8 yetujey xeus,,,,,,,,,34,5,0
grubinho GX,,2 Round 4 xeus yetujey Round 5 xeus qRaxs,,,,,,,,,31,0,0
Flickless GX,,2 Round 6 cNed qRaxs Round 8 MrFaliN qRaxs,1 Round 7 qRaxs cNed MrFaliN,1 Round 3 yetujey MrFaliN xeus cNed,1 Round 1 cNed MrFaliN qRaxs yetujey xeus,1 Round 6 qRaxs,,,,,78,0,0
ara GX,,,1 Round 11 MrFaliN cNed xeus,,,,,,,,35,1,0
westside GX,,4 Round 2 cNed xeus Round 4 MrFaliN qRaxs Round 12 yetujey qRaxs Round 14 yetujey qRaxs,1 Round 16 cNed yetujey qRaxs,,,,,,,,45,1,0
