,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
qRaxs FUT,,,,,,,,,,,20,3,0
AtaKaptan FUT,,2 Round 2 grubinho Filu Round 16 sheydos Filu,,,,,,,,,52,1,0
MrFaliN FUT,,3 Round 4 grubinho flyuh Round 6 soulcas flyuh Round 15 grubinho Filu,1 Round 14 Filu grubinho sheydos,,,1 Round 10 soulcas,,,,,70,6,0
yetujey FUT,,3 Round 7 grubinho sheydos Round 8 flyuh sheydos Round 12 Filu grubinho,1 Round 17 soulcas grubinho flyuh,,,,,,,,52,0,0
xeus FUT,,3 Round 12 soulcas flyuh Round 15 sheydos flyuh Round 16 soulcas flyuh,4 Round 3 soulcas flyuh Filu Round 5 Filu sheydos grubinho Round 6 grubinho Filu sheydos Round 13 flyuh soulcas grubinho,,,1 Round 15 flyuh,,,,,103,0,2
soulcas MKOI,,,1 Round 10 yetujey AtaKaptan MrFaliN soulcas,,,,,,,,40,0,1
sheydos MKOI,,2 Round 7 MrFaliN xeus Round 16 qRaxs xeus,,,,,,,,,43,0,0
flyuh MKOI,,2 Round 11 AtaKaptan qRaxs Round 15 MrFaliN AtaKaptan,,,,,,,,,62,1,1
Filu MKOI,,3 Round 2 xeus yetujey Round 9 AtaKaptan MrFaliN Round 10 xeus qRaxs,1 Round 11 xeus MrFaliN yetujey,,,,,,,,48,0,0
grubinho MKOI,,1 Round 9 qRaxs xeus,,1 Round 1 qRaxs xeus AtaKaptan yetujey,,,,,,,28,1,0
