Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Kicks,VIT,All_Maps,All,"Kayo, Breach",1.79,279,42,22,34,+20,88%,163,27%,2,3,-1
Less,VIT,All_Maps,All,"Cypher, Viper",1.10,214,32,28,11,+4,68%,150,29%,2,2,0
CyvOph,VIT,All_Maps,All,Omen,1.07,200,31,26,17,+5,83%,122,26%,2,4,-2
Derke,VIT,All_Maps,All,"Yoru, Neon",1.01,212,33,29,6,+4,73%,133,15%,12,9,+3
Sayf,VIT,All_Maps,All,Tejo,0.80,177,22,29,13,-7,73%,118,17%,2,2,0
MOLSI,APK,All_Maps,All,"Deadlock, Breach",1.16,254,39,30,5,+9,78%,162,36%,8,3,+5
batujnax,APK,All_Maps,All,"Cypher, Viper",0.92,221,32,35,14,-3,73%,147,22%,3,3,0
florescent,APK,All_Maps,All,Yoru,0.78,197,29,34,10,-5,73%,120,32%,5,9,-4
AvovA,APK,All_Maps,All,Omen,0.76,131,17,29,14,-12,71%,84,30%,2,3,-1
Governor,APK,All_Maps,All,"Sova, Tejo",0.54,129,17,33,9,-16,63%,88,27%,2,2,0
Kicks,VIT,All_Maps,Attack,"Kayo, Breach",1.94,267,17,7,17,+10,94%,149,31%,0,0,0
Less,VIT,All_Maps,Attack,"Cypher, Viper",0.81,171,11,12,3,-1,71%,121,38%,1,1,0
CyvOph,VIT,All_Maps,Attack,Omen,1.22,204,15,10,7,+5,88%,123,22%,1,2,-1
Derke,VIT,All_Maps,Attack,"Yoru, Neon",1.16,276,18,13,1,+5,76%,169,18%,6,4,+2
Sayf,VIT,All_Maps,Attack,Tejo,0.63,149,6,12,6,-6,76%,108,12%,1,0,+1
MOLSI,APK,All_Maps,Attack,"Deadlock, Breach",1.18,254,22,17,3,+5,79%,162,33%,7,2,+5
batujnax,APK,All_Maps,Attack,"Cypher, Viper",1.11,277,23,21,9,+2,79%,171,25%,2,2,0
florescent,APK,All_Maps,Attack,Yoru,0.70,187,15,20,8,-5,75%,118,36%,1,6,-5
AvovA,APK,All_Maps,Attack,Omen,0.82,120,9,16,8,-7,75%,83,37%,2,0,+2
Governor,APK,All_Maps,Attack,"Sova, Tejo",0.54,126,11,19,2,-8,58%,76,42%,1,1,0
Kicks,VIT,All_Maps,Defend,"Kayo, Breach",1.69,280,25,15,17,+10,83%,174,25%,2,3,-1
Less,VIT,All_Maps,Defend,"Cypher, Viper",1.30,253,21,16,8,+5,67%,171,26%,1,1,0
CyvOph,VIT,All_Maps,Defend,Omen,0.96,195,16,16,10,0,79%,122,28%,1,2,-1
Derke,VIT,All_Maps,Defend,"Yoru, Neon",0.90,171,15,16,5,-1,71%,108,12%,6,5,+1
Sayf,VIT,All_Maps,Defend,Tejo,0.92,182,16,17,7,-1,71%,124,20%,1,2,-1
MOLSI,APK,All_Maps,Defend,"Deadlock, Breach",1.13,269,17,13,2,+4,76%,162,40%,1,1,0
batujnax,APK,All_Maps,Defend,"Cypher, Viper",0.66,154,9,14,5,-5,65%,112,15%,1,1,0
florescent,APK,All_Maps,Defend,Yoru,0.90,206,14,14,2,0,71%,123,27%,4,3,+1
AvovA,APK,All_Maps,Defend,Omen,0.69,138,8,13,6,-5,65%,85,22%,0,3,-3
Governor,APK,All_Maps,Defend,"Sova, Tejo",0.54,134,6,14,7,-8,71%,104,15%,1,1,0
