Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
bang,SEN,Map_1_1Haven,All,Omen,1.95,355,22,8,10,+14,88%,209,40%,5,2,+3
zekken,SEN,Map_1_1Haven,All,Neon,1.74,313,20,7,5,+13,88%,209,43%,3,2,+1
johnqt,SEN,Map_1_1Haven,All,Breach,1.69,218,13,6,21,+7,94%,142,29%,1,1,0
N4RRATE,SEN,Map_1_1Haven,All,Sova,1.02,148,9,8,3,+1,82%,94,21%,2,0,+2
Zellsis,SEN,Map_1_1Haven,All,Cypher,0.98,155,9,9,9,0,76%,97,20%,1,0,+1
silentzz,2G,Map_1_1Haven,All,Iso,0.62,170,9,14,2,-5,47%,122,44%,0,3,-3
gobera,2G,Map_1_1Haven,All,Cypher,0.60,196,10,16,2,-6,41%,120,41%,1,3,-2
PxS,2G,Map_1_1Haven,All,Sova,0.52,127,7,15,1,-8,53%,81,44%,2,1,+1
Askia,2G,Map_1_1Haven,All,Yoru,0.51,105,7,14,0,-7,47%,75,31%,2,2,0
lz,2G,Map_1_1Haven,All,Omen,0.41,102,5,14,4,-9,53%,70,35%,0,3,-3
bang,SEN,Map_1_1Haven,Attack,Omen,1.72,306,13,6,6,+7,83%,189,50%,3,2,+1
zekken,SEN,Map_1_1Haven,Attack,Neon,1.67,289,13,5,4,+8,83%,199,58%,1,2,-1
johnqt,SEN,Map_1_1Haven,Attack,Breach,1.60,215,9,5,13,+4,92%,126,25%,1,1,0
N4RRATE,SEN,Map_1_1Haven,Attack,Sova,0.93,146,6,7,3,-1,75%,98,25%,1,0,+1
Zellsis,SEN,Map_1_1Haven,Attack,Cypher,1.19,188,8,6,5,+2,83%,115,22%,1,0,+1
silentzz,2G,Map_1_1Haven,Attack,Iso,1.29,248,4,4,1,0,60%,161,36%,0,1,-1
gobera,2G,Map_1_1Haven,Attack,Cypher,0.21,84,1,5,0,-4,20%,58,25%,0,1,-1
PxS,2G,Map_1_1Haven,Attack,Sova,0.69,176,3,5,0,-2,80%,103,100%,0,0,0
Askia,2G,Map_1_1Haven,Attack,Yoru,0.06,69,1,5,0,-4,20%,40,17%,0,1,-1
lz,2G,Map_1_1Haven,Attack,Omen,0.03,50,0,5,2,-5,20%,45,50%,0,2,-2
bang,SEN,Map_1_1Haven,Defend,Omen,2.50,473,9,2,4,+7,100%,255,31%,2,0,+2
zekken,SEN,Map_1_1Haven,Defend,Neon,1.91,371,7,2,1,+5,100%,232,25%,2,0,+2
johnqt,SEN,Map_1_1Haven,Defend,Breach,1.90,228,4,1,8,+3,100%,180,40%,0,0,0
N4RRATE,SEN,Map_1_1Haven,Defend,Sova,1.25,154,3,1,0,+2,100%,85,13%,1,0,+1
Zellsis,SEN,Map_1_1Haven,Defend,Cypher,0.47,78,1,3,4,-2,60%,53,13%,0,0,0
silentzz,2G,Map_1_1Haven,Defend,Iso,0.34,138,5,10,1,-5,42%,106,50%,0,2,-2
gobera,2G,Map_1_1Haven,Defend,Cypher,0.76,243,9,11,2,-2,50%,146,48%,1,2,-1
PxS,2G,Map_1_1Haven,Defend,Sova,0.45,106,4,10,1,-6,42%,72,17%,2,1,+1
Askia,2G,Map_1_1Haven,Defend,Yoru,0.69,121,6,9,0,-3,58%,89,40%,2,1,+1
lz,2G,Map_1_1Haven,Defend,Omen,0.58,125,5,9,2,-4,67%,81,31%,0,1,-1
