Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Pearl,1,"""0-1""",PRX,Attackers,Elimination
1Pearl,2,"""0-2""",PRX,Attackers,Spike Detonation
1Pearl,3,"""1-2""",TH,Defenders,Elimination
1Pearl,4,"""1-3""",PRX,Attackers,Elimination
1Pearl,5,"""1-4""",PRX,Attackers,Elimination
1Pearl,6,"""1-5""",PRX,Attackers,Elimination
1Pearl,7,"""1-6""",PRX,Attackers,Elimination
1Pearl,8,"""1-7""",PRX,Attackers,Elimination
1Pearl,9,"""1-8""",PRX,Attackers,Elimination
1Pearl,10,"""1-9""",PRX,Attackers,Elimination
1Pearl,11,"""1-10""",PRX,Attackers,Elimination
1Pearl,12,"""1-11""",PRX,Attackers,Elimination
1Pearl,13,"""1-12""",TH,Defenders,Elimination
1Pearl,14,"""1-13""",TH,Defenders,Elimination
1Pearl,15,"""""",,,
1Pearl,16,"""""",,,
1Pearl,17,"""""",,,
1Pearl,18,"""""",,,
1Pearl,19,"""""",,,
1Pearl,20,"""""",,,
1Pearl,21,"""""",,,
1Pearl,22,"""""",,,
1Pearl,23,"""""",,,
1Pearl,24,"""""",,,
