,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,1 Round 19 PROFEK sociablEE,,,,,,,,,30,4,0
Boaster FNC,,,1 Round 16 MAGNUM PROFEK Jamppi,,,,,,,,36,1,0
Chronicle FNC,,6 Round 2 Jamppi LewN Round 7 Jamppi LewN Round 8 LewN Jamppi Round 10 sociablEE LewN Round 16 LewN sociablEE Round 18 sociablEE Jamppi,,1 Round 20 LewN Jamppi MAGNUM PROFEK,,,,,,,75,1,0
kaajak FNC,,3 Round 1 Jamppi sociablEE Round 11 LewN PROFEK Round 14 MAGNUM Jamppi,1 Round 4 Jamppi MAGNUM PROFEK,2 Round 5 LewN Jamppi MAGNUM PROFEK Round 15 sociablEE LewN Jamppi PROFEK,1 Round 13 MAGNUM sociablEE PROFEK LewN Jamppi,,,,,,62,1,0
Alfajer FNC,,2 Round 1 PROFEK MAGNUM Round 3 PROFEK Jamppi,3 Round 6 LewN sociablEE Jamppi Round 14 LewN PROFEK sociablEE Round 19 MAGNUM LewN Jamppi,,,,,,,,69,1,0
MAGNUM BBL,,2 Round 5 Boaster crashies Round 17 Chronicle crashies,3 Round 7 kaajak crashies Chronicle Round 8 kaajak Alfajer Chronicle Round 10 kaajak Boaster Chronicle,,,1 Round 10 Chronicle,,,,,73,0,0
PROFEK BBL,,2 Round 7 Alfajer Boaster Round 13 Alfajer Boaster,,,,,,,,,50,0,0
sociablEE BBL,,1 Round 3 kaajak Alfajer,,,,,,,,,37,0,1
Jamppi BBL,,2 Round 12 Chronicle Boaster Round 18 crashies kaajak,,,,,1 Round 6 Alfajer crashies,,,,46,1,0
LewN BBL,,1 Round 9 kaajak Boaster,,,,,,,,,27,0,0
