,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,3,2,,,1,,,,,48,5,0
JonahP G2,,3,2,,,1,,,,,35,1,1
leaf G2,,6,1,,,,,,,,43,1,0
icy G2,,4,1,,,,1,,,,36,0,1
trent G2,,3,1,,,1,,,,,53,11,0
Boaster FNC,,2,,,,1,,,,,23,1,0
Chronicle FNC,,5,1,2,,1,,,,,68,1,2
Derke FNC,,9,2,,,1,,,,,69,0,2
Alfajer FNC,,11,3,,,,,,,,77,10,4
hiro FNC,,6,1,,,,,,,,57,1,0
