,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,1 Round 3 Boaster hiro,,,,,,,,,47,4,0
JonahP G2,,2 Round 8 Derke Chronicle Round 12 Derke Alfajer,1 Round 10 Boaster Alfajer hiro,,,,,,,,39,1,0
leaf G2,,2 Round 8 Alfajer hiro Round 15 Derke Boaster,,,,,,,,,41,1,0
icy G2,,1 Round 5 Chronicle Boaster,,,,,,,,,23,0,0
trent G2,,2 Round 7 Boaster hiro Round 9 hiro Derke,,,,,,,,,56,2,0
Boaster FNC,,,,,,,,,,,17,1,0
Chronicle FNC,,3 Round 2 trent JonahP Round 14 icy valyn Round 15 JonahP trent,,,,,,,,,61,1,1
Derke FNC,,3 Round 1 icy leaf Round 4 icy JonahP Round 13 JonahP leaf,1 Round 3 valyn trent JonahP,,,,,,,,66,0,1
Alfajer FNC,,4 Round 4 trent leaf Round 6 JonahP trent Round 13 valyn icy Round 16 leaf trent,3 Round 2 icy valyn leaf Round 5 leaf icy trent Round 11 trent JonahP valyn,,,,,,,,100,0,3
hiro FNC,,3 Round 7 JonahP icy Round 9 JonahP valyn Round 10 icy valyn,1 Round 1 trent JonahP valyn,,,,,,,,70,1,0
