Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
dos9,BME,All_Maps,All,"Omen, Brimstone",1.14,272,35,33,11,+2,72%,174,24%,6,5,+1
NcSlasher,BME,All_Maps,All,Breach,0.93,216,26,35,20,-9,69%,142,25%,0,5,-5
BerserX,BME,All_Maps,All,"Viper, Killjoy",0.79,182,24,33,10,-9,62%,121,16%,4,2,+2
Famouz,BME,All_Maps,All,Neon,0.61,139,21,32,4,-11,56%,89,18%,3,11,-8
Shiro,BME,All_Maps,All,Tejo,0.54,131,16,32,5,-16,64%,100,23%,3,1,+2
Jinggg,PRX,All_Maps,All,Raze,1.53,298,46,23,5,+23,79%,181,25%,6,4,+2
PatMen,PRX,All_Maps,All,"Fade, Breach",1.27,218,32,22,20,+10,82%,143,29%,2,2,0
something,PRX,All_Maps,All,"Yoru, Brimstone",1.23,218,30,25,20,+5,79%,156,20%,4,3,+1
f0rsakeN,PRX,All_Maps,All,"Omen, Neon",1.06,226,28,28,20,0,79%,137,13%,8,3,+5
d4v41,PRX,All_Maps,All,"Vyse, Killjoy",1.03,201,28,24,10,+4,79%,136,15%,3,3,0
dos9,BME,All_Maps,Attack,"Omen, Brimstone",1.20,260,19,17,5,+2,71%,169,19%,1,2,-1
NcSlasher,BME,All_Maps,Attack,Breach,1.02,230,15,19,8,-4,67%,157,29%,0,2,-2
BerserX,BME,All_Maps,Attack,"Viper, Killjoy",0.41,117,7,19,6,-12,48%,80,11%,2,2,0
Famouz,BME,All_Maps,Attack,Neon,0.63,173,13,18,2,-5,57%,95,23%,3,7,-4
Shiro,BME,All_Maps,Attack,Tejo,0.41,104,7,17,2,-10,62%,76,23%,1,1,0
Jinggg,PRX,All_Maps,Attack,Raze,1.09,218,15,12,3,+3,67%,131,24%,1,3,-2
PatMen,PRX,All_Maps,Attack,"Fade, Breach",1.13,207,14,11,6,+3,67%,131,24%,1,1,0
something,PRX,All_Maps,Attack,"Yoru, Brimstone",1.22,243,15,13,9,+2,72%,168,22%,2,1,+1
f0rsakeN,PRX,All_Maps,Attack,"Omen, Neon",1.14,213,12,12,8,0,67%,126,14%,3,3,0
d4v41,PRX,All_Maps,Attack,"Vyse, Killjoy",1.22,259,18,14,3,+4,89%,162,16%,2,1,+1
dos9,BME,All_Maps,Defend,"Omen, Brimstone",1.06,284,16,16,6,0,72%,181,31%,5,3,+2
NcSlasher,BME,All_Maps,Defend,Breach,0.83,197,11,16,12,-5,72%,125,21%,0,3,-3
BerserX,BME,All_Maps,Defend,"Viper, Killjoy",1.22,271,17,14,4,+3,78%,169,19%,2,0,+2
Famouz,BME,All_Maps,Defend,Neon,0.58,100,8,14,2,-6,56%,83,6%,0,4,-4
Shiro,BME,All_Maps,Defend,Tejo,0.69,169,9,15,3,-6,67%,127,23%,2,0,+2
Jinggg,PRX,All_Maps,Defend,Raze,1.91,358,31,11,2,+20,90%,224,26%,5,1,+4
PatMen,PRX,All_Maps,Defend,"Fade, Breach",1.39,231,18,11,14,+7,95%,152,33%,1,1,0
something,PRX,All_Maps,Defend,"Yoru, Brimstone",1.24,200,15,12,11,+3,86%,146,19%,2,2,0
f0rsakeN,PRX,All_Maps,Defend,"Omen, Neon",0.98,237,16,16,12,0,90%,146,12%,5,0,+5
d4v41,PRX,All_Maps,Defend,"Vyse, Killjoy",0.87,148,10,10,7,0,71%,113,14%,1,2,-1
