Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Spring,WOL,All_Maps,All,"Viper, Omen",1.33,238,37,28,19,+9,80%,159,30%,3,4,-1
Lysoar,WOL,All_Maps,All,"Omen, Cypher",1.14,197,32,29,13,+3,70%,129,25%,7,0,+7
Yuicaw,WOL,All_Maps,All,"Cypher, Raze",1.11,215,36,32,5,+4,67%,149,30%,6,3,+3
SiuFatBB,WOL,All_Maps,All,"Fade, Sova",1.08,170,30,25,10,+5,80%,117,31%,2,3,-1
Juicy,WOL,All_Maps,All,"Raze, Yoru",0.67,142,23,33,8,-10,59%,103,26%,7,11,-4
t3xture,GEN,All_Maps,All,Neon,1.21,262,44,33,9,+11,78%,160,33%,12,8,+4
Karon,GEN,All_Maps,All,Omen,1.13,193,31,28,20,+3,78%,123,28%,2,4,-2
Ash,GEN,All_Maps,All,"Tejo, Sova",0.84,148,24,30,8,-6,70%,103,33%,2,2,0
Munchkin,GEN,All_Maps,All,Viper,0.73,151,20,31,18,-11,72%,105,15%,1,5,-4
Foxy9,GEN,All_Maps,All,Deadlock,0.66,157,27,36,10,-9,65%,95,30%,4,6,-2
Spring,WOL,All_Maps,Attack,"Viper, Omen",1.53,290,22,14,11,+8,91%,179,32%,1,1,0
Lysoar,WOL,All_Maps,Attack,"Omen, Cypher",1.09,185,14,13,9,+1,77%,117,25%,2,0,+2
Yuicaw,WOL,All_Maps,Attack,"Cypher, Raze",1.08,249,20,18,3,+2,64%,168,33%,3,2,+1
SiuFatBB,WOL,All_Maps,Attack,"Fade, Sova",1.28,184,16,10,5,+6,91%,138,35%,0,0,0
Juicy,WOL,All_Maps,Attack,"Raze, Yoru",0.35,94,7,18,3,-11,45%,72,38%,3,10,-7
t3xture,GEN,All_Maps,Attack,Neon,0.98,239,19,18,6,+1,67%,163,39%,5,7,-2
Karon,GEN,All_Maps,Attack,Omen,1.24,192,16,12,11,+4,83%,118,32%,1,2,-1
Ash,GEN,All_Maps,Attack,"Tejo, Sova",0.82,126,12,14,4,-2,67%,93,32%,1,2,-1
Munchkin,GEN,All_Maps,Attack,Viper,0.83,168,13,17,4,-4,67%,117,18%,0,3,-3
Foxy9,GEN,All_Maps,Attack,Deadlock,0.63,140,13,18,5,-5,71%,82,23%,1,2,-1
Spring,WOL,All_Maps,Defend,"Viper, Omen",1.14,191,15,14,8,+1,71%,141,28%,2,3,-1
Lysoar,WOL,All_Maps,Defend,"Omen, Cypher",1.18,210,18,16,4,+2,63%,140,25%,5,0,+5
Yuicaw,WOL,All_Maps,Defend,"Cypher, Raze",1.13,184,16,14,2,+2,71%,131,26%,3,1,+2
SiuFatBB,WOL,All_Maps,Defend,"Fade, Sova",0.89,155,14,15,5,-1,71%,96,27%,2,3,-1
Juicy,WOL,All_Maps,Defend,"Raze, Yoru",1.05,187,16,15,5,+1,71%,132,20%,4,1,+3
t3xture,GEN,All_Maps,Defend,Neon,1.45,283,25,15,3,+10,91%,157,24%,7,1,+6
Karon,GEN,All_Maps,Defend,Omen,1.01,198,15,16,9,-1,73%,128,24%,1,2,-1
Ash,GEN,All_Maps,Defend,"Tejo, Sova",0.86,165,12,16,4,-4,73%,114,34%,1,0,+1
Munchkin,GEN,All_Maps,Defend,Viper,0.63,132,7,14,14,-7,77%,93,13%,1,2,-1
Foxy9,GEN,All_Maps,Defend,Deadlock,0.72,179,14,18,5,-4,59%,109,34%,3,4,-1
