Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
aspas,MIBR,All_Maps,All,"Raze, Jett, Yoru",1.10,226,41,38,6,+3,66%,143,25%,11,7,+4
cortezia,MIBR,All_Maps,All,"Vyse, Killjoy, Cypher",0.93,165,37,41,8,-4,60%,118,44%,2,2,0
xenom,MIBR,All_Maps,All,"Astra, Omen",0.91,169,31,37,25,-6,78%,118,31%,4,5,-1
artzin,MIBR,All_Maps,All,"Yoru, Kayo, Iso",0.71,172,35,47,13,-12,57%,126,18%,4,12,-8
Verno,MIBR,All_Maps,All,"Fade, Sova",0.63,116,23,40,11,-17,64%,82,24%,4,7,-3
keznit,KRÜ,All_Maps,All,"Omen, Yoru, Iso",1.60,303,57,31,25,+26,88%,191,22%,10,2,+8
Melser,KRÜ,All_Maps,All,"Fade, Omen",1.19,199,43,33,23,+10,84%,132,25%,4,4,0
Mazino,KRÜ,All_Maps,All,"Viper, Sova",1.06,217,42,35,14,+7,76%,145,27%,6,7,-1
Dantedeu5,KRÜ,All_Maps,All,"Neon, Jett, Yoru",0.86,167,31,36,16,-5,76%,109,26%,9,9,0
Shyy,KRÜ,All_Maps,All,"Vyse, Cypher",0.86,137,30,32,14,-2,81%,90,18%,4,3,+1
aspas,MIBR,All_Maps,Attack,"Raze, Jett, Yoru",0.77,191,19,26,2,-7,53%,127,33%,4,6,-2
cortezia,MIBR,All_Maps,Attack,"Vyse, Killjoy, Cypher",0.72,119,15,25,3,-10,47%,88,37%,0,1,-1
xenom,MIBR,All_Maps,Attack,"Astra, Omen",0.95,194,19,24,12,-5,72%,132,27%,0,2,-2
artzin,MIBR,All_Maps,Attack,"Yoru, Kayo, Iso",0.55,157,14,29,12,-15,47%,107,12%,2,10,-8
Verno,MIBR,All_Maps,Attack,"Fade, Sova",0.71,143,16,25,5,-9,69%,99,33%,2,5,-3
keznit,KRÜ,All_Maps,Attack,"Omen, Yoru, Iso",1.43,244,22,15,8,+7,85%,152,26%,3,1,+2
Melser,KRÜ,All_Maps,Attack,"Fade, Omen",0.73,138,12,19,9,-7,81%,93,19%,0,4,-4
Mazino,KRÜ,All_Maps,Attack,"Viper, Sova",0.93,195,18,18,3,0,69%,135,23%,2,5,-3
Dantedeu5,KRÜ,All_Maps,Attack,"Neon, Jett, Yoru",0.68,120,11,18,6,-7,65%,76,35%,3,6,-3
Shyy,KRÜ,All_Maps,Attack,"Vyse, Cypher",0.77,114,11,14,4,-3,73%,79,24%,1,1,0
aspas,MIBR,All_Maps,Defend,"Raze, Jett, Yoru",1.51,247,22,12,4,+10,81%,164,18%,7,1,+6
cortezia,MIBR,All_Maps,Defend,"Vyse, Killjoy, Cypher",1.19,243,22,16,5,+6,77%,155,49%,2,1,+1
xenom,MIBR,All_Maps,Defend,"Astra, Omen",0.86,140,12,13,13,-1,85%,101,39%,4,3,+1
artzin,MIBR,All_Maps,Defend,"Yoru, Kayo, Iso",0.91,213,21,18,1,+3,69%,149,27%,2,2,0
Verno,MIBR,All_Maps,Defend,"Fade, Sova",0.57,98,7,15,6,-8,58%,61,14%,2,2,0
keznit,KRÜ,All_Maps,Defend,"Omen, Yoru, Iso",1.75,321,35,16,17,+19,91%,223,20%,7,1,+6
Melser,KRÜ,All_Maps,Defend,"Fade, Omen",1.57,247,31,14,14,+17,88%,164,27%,4,0,+4
Mazino,KRÜ,All_Maps,Defend,"Viper, Sova",1.16,223,24,17,11,+7,81%,153,31%,4,2,+2
Dantedeu5,KRÜ,All_Maps,Defend,"Neon, Jett, Yoru",1.00,197,20,18,10,+2,84%,136,23%,6,3,+3
Shyy,KRÜ,All_Maps,Defend,"Vyse, Cypher",0.94,152,19,18,10,+1,88%,99,16%,3,2,+1
