Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
aspas,MIBR,Map_1_1Corrode,All,Raze,1.32,221,17,11,2,+6,64%,150,12%,5,3,+2
Verno,MIBR,Map_1_1Corrode,All,Fade,1.18,167,12,10,5,+2,73%,114,17%,2,0,+2
xenom,MIBR,Map_1_1Corrode,All,Astra,1.08,146,10,10,14,0,82%,99,26%,2,1,+1
cortezia,MIBR,Map_1_1Corrode,All,Vyse,1.04,192,15,13,5,+2,68%,132,61%,0,1,-1
artzin,MIBR,Map_1_1Corrode,All,Yoru,0.76,179,14,15,3,-1,64%,130,15%,2,6,-4
keznit,KRÜ,Map_1_1Corrode,All,Omen,1.09,203,13,14,7,-1,77%,132,31%,4,0,+4
Melser,KRÜ,Map_1_1Corrode,All,Fade,1.03,192,15,13,5,+2,77%,126,26%,1,1,0
Mazino,KRÜ,Map_1_1Corrode,All,Viper,0.90,163,13,13,2,0,64%,124,24%,1,3,-2
Shyy,KRÜ,Map_1_1Corrode,All,Vyse,0.84,138,11,13,2,-2,77%,93,23%,2,3,-1
Dantedeu5,KRÜ,Map_1_1Corrode,All,Neon,0.45,94,7,15,1,-8,59%,71,40%,3,4,-1
aspas,MIBR,Map_1_1Corrode,Attack,Raze,0.68,145,5,7,0,-2,50%,95,33%,1,2,-1
Verno,MIBR,Map_1_1Corrode,Attack,Fade,1.61,222,8,4,1,+4,80%,155,28%,1,0,+1
xenom,MIBR,Map_1_1Corrode,Attack,Astra,1.00,137,4,5,4,-1,70%,81,12%,0,0,0
cortezia,MIBR,Map_1_1Corrode,Attack,Vyse,0.57,98,4,8,2,-4,40%,87,75%,0,1,-1
artzin,MIBR,Map_1_1Corrode,Attack,Yoru,0.73,161,4,7,3,-3,60%,114,11%,1,4,-3
keznit,KRÜ,Map_1_1Corrode,Attack,Omen,0.89,164,6,9,3,-3,75%,95,33%,2,0,+2
Melser,KRÜ,Map_1_1Corrode,Attack,Fade,0.91,156,6,8,3,-2,75%,101,19%,0,1,-1
Mazino,KRÜ,Map_1_1Corrode,Attack,Viper,0.90,185,8,9,0,-1,58%,134,22%,1,2,-1
Shyy,KRÜ,Map_1_1Corrode,Attack,Vyse,0.90,138,6,7,1,-1,67%,101,38%,1,1,0
Dantedeu5,KRÜ,Map_1_1Corrode,Attack,Neon,0.17,49,2,10,1,-8,42%,35,33%,0,4,-4
aspas,MIBR,Map_1_1Corrode,Defend,Raze,1.85,286,12,4,2,+8,75%,195,3%,4,1,+3
Verno,MIBR,Map_1_1Corrode,Defend,Fade,0.82,122,4,6,4,-2,67%,80,7%,1,0,+1
xenom,MIBR,Map_1_1Corrode,Defend,Astra,1.15,155,6,5,10,+1,92%,114,41%,2,1,+1
cortezia,MIBR,Map_1_1Corrode,Defend,Vyse,1.42,271,11,5,3,+6,92%,169,55%,0,0,0
artzin,MIBR,Map_1_1Corrode,Defend,Yoru,0.79,195,10,8,0,+2,67%,144,19%,1,2,-1
keznit,KRÜ,Map_1_1Corrode,Defend,Omen,1.32,250,7,5,4,+2,80%,177,30%,2,0,+2
Melser,KRÜ,Map_1_1Corrode,Defend,Fade,1.16,236,9,5,2,+4,80%,157,31%,1,0,+1
Mazino,KRÜ,Map_1_1Corrode,Defend,Viper,0.91,138,5,4,2,+1,70%,111,27%,0,1,-1
Shyy,KRÜ,Map_1_1Corrode,Defend,Vyse,0.76,140,5,6,1,-1,90%,84,11%,1,2,-1
Dantedeu5,KRÜ,Map_1_1Corrode,Defend,Neon,0.79,150,5,5,0,0,80%,115,43%,3,0,+3
