,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
MAGNUM BBL,,3 Round 16 koalanoob Shao Round 20 ANGE1 Shao Round 21 koalanoob ANGE1,1 Round 22 ANGE1 koalanoob Ruxic,,,1 Round 16 Shao,,,,,46,0,1
PROFEK BBL,,2 Round 2 hiro koalanoob Round 20 Ruxic koalanoob,,,,,,,,,30,1,0
sociablEE BBL,,3 Round 1 Ruxic Shao Round 2 Ruxic ANGE1 Round 15 hiro ANGE1,1 Round 6 hiro ANGE1 koalanoob,2 Round 11 koalanoob Shao Ruxic hiro Round 17 ANGE1 koalanoob Shao hiro,,,,1 Round 11 Ruxic Shao hiro,,,65,2,0
Jamppi BBL,,4 Round 1 ANGE1 koalanoob Round 3 koalanoob ANGE1 Round 10 koalanoob Ruxic Round 14 koalanoob Shao,1 Round 9 hiro koalanoob ANGE1,,,,,,,,47,8,1
LewN BBL,,2 Round 12 ANGE1 koalanoob Round 16 hiro Ruxic,2 Round 4 Ruxic Shao koalanoob Round 15 Ruxic koalanoob Shao,,,1 Round 14 ANGE1,,,,,57,0,1
ANGE1 NAVI,,1 Round 19 PROFEK sociablEE,,,,,,,,,30,2,0
Shao NAVI,,1 Round 2 Jamppi PROFEK,3 Round 10 LewN Jamppi PROFEK Round 16 sociablEE PROFEK LewN Round 18 PROFEK Jamppi sociablEE,,,3 Round 1 sociablEE Round 2 PROFEK Round 6 sociablEE,,,,,86,3,3
koalanoob NAVI,,2 Round 5 LewN PROFEK Round 12 sociablEE LewN,3 Round 2 LewN MAGNUM sociablEE Round 6 MAGNUM Jamppi LewN Round 13 PROFEK LewN Jamppi,,,,,,,,56,1,0
Ruxic NAVI,,3 Round 9 Jamppi MAGNUM Round 14 Jamppi MAGNUM Round 21 PROFEK Jamppi,1 Round 1 LewN Jamppi PROFEK,,,,,,,,53,1,0
hiro NAVI,,1 Round 21 MAGNUM sociablEE,,,,,,,,,27,0,0
