Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
TvirusLuke,DRG,Map_2_2Pearl,All,Jett,,245,19,20,2,-1,,,,,,
Flex1n,DRG,Map_2_2Pearl,All,Astra,,215,16,16,14,0,,,,,,
vo0kashu,DRG,Map_2_2Pearl,All,Cypher,,189,15,17,6,-2,,,,,,
SpiritZ1,DRG,Map_2_2Pearl,All,Fade,,175,13,20,3,-7,,,,,,
Nicc,DRG,Map_2_2Pearl,All,Kayo,,121,7,18,15,-11,,,,,,
nobody,EDG,Map_2_2Pearl,All,Sova,,322,26,13,4,+13,,,,,,
Smoggy,EDG,Map_2_2Pearl,All,Astra,,246,21,10,12,+11,,,,,,
ZmjjKK,EDG,Map_2_2Pearl,All,Neon,,237,17,16,13,+1,,,,,,
S1Mon,EDG,Map_2_2Pearl,All,Kayo,,175,14,15,16,-1,,,,,,
CHICHOO,EDG,Map_2_2Pearl,All,Cypher,,167,13,16,5,-3,,,,,,
TvirusLuke,DRG,Map_2_2Pearl,Attack,Jett,,,,,,,,,
Flex1n,DRG,Map_2_2Pearl,Attack,Astra,,,,,,,,,
vo0kashu,DRG,Map_2_2Pearl,Attack,Cypher,,,,,,,,,
SpiritZ1,DRG,Map_2_2Pearl,Attack,Fade,,,,,,,,,
Nicc,DRG,Map_2_2Pearl,Attack,Kayo,,,,,,,,,
nobody,EDG,Map_2_2Pearl,Attack,Sova,,,,,,,,,
Smoggy,EDG,Map_2_2Pearl,Attack,Astra,,,,,,,,,
ZmjjKK,EDG,Map_2_2Pearl,Attack,Neon,,,,,,,,,
S1Mon,EDG,Map_2_2Pearl,Attack,Kayo,,,,,,,,,
CHICHOO,EDG,Map_2_2Pearl,Attack,Cypher,,,,,,,,,
TvirusLuke,DRG,Map_2_2Pearl,Defend,Jett,,,,,,,,,
Flex1n,DRG,Map_2_2Pearl,Defend,Astra,,,,,,,,,
vo0kashu,DRG,Map_2_2Pearl,Defend,Cypher,,,,,,,,,
SpiritZ1,DRG,Map_2_2Pearl,Defend,Fade,,,,,,,,,
Nicc,DRG,Map_2_2Pearl,Defend,Kayo,,,,,,,,,
nobody,EDG,Map_2_2Pearl,Defend,Sova,,,,,,,,,
Smoggy,EDG,Map_2_2Pearl,Defend,Astra,,,,,,,,,
ZmjjKK,EDG,Map_2_2Pearl,Defend,Neon,,,,,,,,,
S1Mon,EDG,Map_2_2Pearl,Defend,Kayo,,,,,,,,,
CHICHOO,EDG,Map_2_2Pearl,Defend,Cypher,,,,,,,,,
