Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Split,1,"""1-0""",NAVI,Attackers,Elimination
2Split,2,"""2-0""",NAVI,Attackers,Elimination
2Split,3,"""2-1""",TL,Defenders,Defuse
2Split,4,"""2-2""",TL,Defenders,Elimination
2Split,5,"""3-2""",NAVI,Attackers,Spike Detonation
2Split,6,"""4-2""",NAVI,Attackers,Elimination
2Split,7,"""5-2""",NAVI,Attackers,Elimination
2Split,8,"""5-3""",TL,Defenders,Elimination
2Split,9,"""6-3""",NAVI,Attackers,Spike Detonation
2Split,10,"""7-3""",NAVI,Attackers,Elimination
2Split,11,"""8-3""",NAVI,Attackers,Spike Detonation
2Split,12,"""9-3""",NAVI,Attackers,Elimination
2Split,13,"""10-3""",TL,Defenders,Defuse
2Split,14,"""11-3""",TL,Defenders,Elimination
2Split,15,"""11-4""",NAVI,Attackers,Elimination
2Split,16,"""12-4""",TL,Defenders,Elimination
2Split,17,"""13-4""",TL,Defenders,Defuse
2Split,18,"""""",,,
2Split,19,"""""",,,
2Split,20,"""""",,,
2Split,21,"""""",,,
2Split,22,"""""",,,
2Split,23,"""""",,,
2Split,24,"""""",,,
