Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Icebox,1,"""1-0""",TL,Defenders,Defuse
1Icebox,2,"""2-0""",TL,Defenders,Elimination
1Icebox,3,"""2-1""",NAVI,Attackers,Elimination
1Icebox,4,"""2-2""",NAVI,Attackers,Elimination
1Icebox,5,"""2-3""",NAVI,Attackers,Elimination
1Icebox,6,"""2-4""",NAVI,Attackers,Spike Detonation
1Icebox,7,"""2-5""",NAVI,Attackers,Spike Detonation
1Icebox,8,"""2-6""",NAVI,Attackers,Spike Detonation
1Icebox,9,"""2-7""",NAVI,Attackers,Elimination
1Icebox,10,"""3-7""",TL,Defenders,Elimination
1Icebox,11,"""4-7""",TL,Defenders,Elimination
1Icebox,12,"""4-8""",NAVI,Attackers,Elimination
1Icebox,13,"""4-9""",TL,Defenders,Defuse
1Icebox,14,"""4-10""",TL,Defenders,Elimination
1Icebox,15,"""5-10""",NAVI,Attackers,Elimination
1Icebox,16,"""5-11""",TL,Defenders,Defuse
1Icebox,17,"""6-11""",NAVI,Attackers,Spike Detonation
1Icebox,18,"""7-11""",NAVI,Attackers,Spike Detonation
1Icebox,19,"""8-11""",NAVI,Attackers,Spike Detonation
1Icebox,20,"""9-11""",NAVI,Attackers,Spike Detonation
1Icebox,21,"""9-12""",TL,Defenders,Defuse
1Icebox,22,"""10-12""",NAVI,Attackers,Spike Detonation
1Icebox,23,"""11-12""",NAVI,Attackers,Spike Detonation
1Icebox,24,"""11-13""",TL,Defenders,Defuse
