,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,4 Round 12 Kushy Estrella Round 14 Jemkin Kushy Round 15 Kushy Monyet Round 20 Jemkin xffero,2 Round 5 Kushy Monyet Jemkin Round 7 Kushy xffero Jemkin,,,,,,,,53,3,0
t3xture GEN,,6 Round 7 Monyet Estrella Round 14 Estrella xffero Round 15 Jemkin Estrella Round 19 xffero Jemkin Round 24 Kushy Estrella Round 25 Monyet Kushy,2 Round 4 Monyet xffero Estrella Round 20 Kushy Monyet Estrella,,,,,,,,45,1,1
Foxy9 GEN,,3 Round 2 Jemkin Kushy Round 8 Monyet xffero Round 23 xffero Estrella,2 Round 6 Jemkin Monyet Estrella Round 10 xffero Jemkin Kushy,,,1 Round 23 Estrella,,,,,41,1,0
yoman GEN,,2 Round 5 xffero Estrella Round 24 xffero Monyet,,,,,,,,,25,3,0
Karon GEN,,3 Round 10 Estrella Monyet Round 19 Estrella Kushy Round 25 Estrella xffero,1 Round 8 Estrella Jemkin Kushy,1 Round 26 Monyet xffero Estrella Kushy,,,,,,,60,3,0
Kushy RRQ,,4 Round 11 yoman t3xture Round 18 Munchkin Foxy9 Round 19 yoman Munchkin Round 23 Munchkin yoman,1 Round 13 t3xture Foxy9 Munchkin,1 Round 22 t3xture Karon Munchkin Foxy9,,,,,,,62,3,3
xffero RRQ,,1 Round 3 t3xture Karon,1 Round 12 Foxy9 t3xture yoman,,,,,,,,33,0,1
Monyet RRQ,,,,,,,,,,,22,1,0
Jemkin RRQ,,7 Round 2 t3xture Karon Round 3 Foxy9 Munchkin Round 9 yoman Foxy9 Round 11 Karon Foxy9 Round 18 t3xture Karon Round 21 Karon yoman Round 25 Foxy9 yoman,,1 Round 16 Munchkin yoman Karon Foxy9,,,,,,,78,0,0
Estrella RRQ,,1 Round 14 Foxy9 Munchkin,1 Round 17 t3xture Munchkin Karon,,,,,,,,33,3,0
