Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Pearl,1,"""0-1""",TH,Attackers,Elimination
2Pearl,2,"""0-2""",TH,Attackers,Elimination
2Pearl,3,"""1-2""",NAVI,Defenders,Defuse
2Pearl,4,"""1-3""",TH,Attackers,Elimination
2Pearl,5,"""1-4""",TH,Attackers,Spike Detonation
2Pearl,6,"""1-5""",TH,Attackers,Spike Detonation
2Pearl,7,"""1-6""",TH,Attackers,Elimination
2Pearl,8,"""2-6""",NAVI,Defenders,Elimination
2Pearl,9,"""3-6""",NAVI,Defenders,Elimination
2Pearl,10,"""3-7""",TH,Attackers,Elimination
2Pearl,11,"""3-8""",TH,Attackers,Spike Detonation
2Pearl,12,"""3-9""",TH,Attackers,Elimination
2Pearl,13,"""4-9""",TH,Attackers,Elimination
2Pearl,14,"""5-9""",TH,Attackers,Elimination
2Pearl,15,"""5-10""",NAVI,Defenders,Defuse
2Pearl,16,"""6-10""",TH,Attackers,Spike Detonation
2Pearl,17,"""7-10""",TH,Attackers,Elimination
2Pearl,18,"""7-11""",NAVI,Defenders,Elimination
2Pearl,19,"""7-12""",NAVI,Defenders,Elimination
2Pearl,20,"""8-12""",TH,Attackers,Elimination
2Pearl,21,"""8-13""",NAVI,Defenders,Defuse
2Pearl,22,"""""",,,
2Pearl,23,"""""",,,
2Pearl,24,"""""",,,
