Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Ascent,1,"""0-1""",FUR,Defenders,Elimination
1Ascent,2,"""0-2""",FUR,Defenders,Elimination
1Ascent,3,"""0-3""",FUR,Defenders,Time Expired
1Ascent,4,"""0-4""",FUR,Defenders,Elimination
1Ascent,5,"""0-5""",FUR,Defenders,Defuse
1Ascent,6,"""1-5""",LEV,Attackers,Elimination
1Ascent,7,"""2-5""",LEV,Attackers,Elimination
1Ascent,8,"""2-6""",FUR,Defenders,Elimination
1Ascent,9,"""3-6""",LEV,Attackers,Elimination
1Ascent,10,"""4-6""",LEV,Attackers,Elimination
1Ascent,11,"""4-7""",FUR,Defenders,Defuse
1Ascent,12,"""4-8""",FUR,Defenders,Elimination
1Ascent,13,"""4-9""",LEV,Attackers,Elimination
1Ascent,14,"""4-10""",LEV,Attackers,Elimination
1Ascent,15,"""4-11""",LEV,Attackers,Elimination
1Ascent,16,"""4-12""",LEV,Attackers,Elimination
1Ascent,17,"""4-13""",LEV,Attackers,Elimination
1Ascent,18,"""""",,,
1Ascent,19,"""""",,,
1Ascent,20,"""""",,,
1Ascent,21,"""""",,,
1Ascent,22,"""""",,,
1Ascent,23,"""""",,,
1Ascent,24,"""""",,,
