Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Bind,1,"""0-1""",TLN,Defenders,Elimination
2Bind,2,"""0-2""",TLN,Defenders,Elimination
2Bind,3,"""1-2""",PRX,Attackers,Elimination
2Bind,4,"""2-2""",PRX,Attackers,Spike Detonation
2Bind,5,"""2-3""",TLN,Defenders,Elimination
2Bind,6,"""2-4""",TLN,Defenders,Elimination
2Bind,7,"""2-5""",TLN,Defenders,Defuse
2Bind,8,"""2-6""",TLN,Defenders,Elimination
2Bind,9,"""2-7""",TLN,Defenders,Elimination
2Bind,10,"""2-8""",TLN,Defenders,Elimination
2Bind,11,"""3-8""",PRX,Attackers,Elimination
2Bind,12,"""4-8""",PRX,Attackers,Elimination
2Bind,13,"""5-8""",TLN,Defenders,Elimination
2Bind,14,"""6-8""",TLN,Defenders,Elimination
2Bind,15,"""6-9""",PRX,Attackers,Elimination
2Bind,16,"""6-10""",PRX,Attackers,Elimination
2Bind,17,"""6-11""",PRX,Attackers,Elimination
2Bind,18,"""7-11""",TLN,Defenders,Elimination
2Bind,19,"""7-12""",PRX,Attackers,Elimination
2Bind,20,"""7-13""",PRX,Attackers,Elimination
2Bind,21,"""""",,,
2Bind,22,"""""",,,
2Bind,23,"""""",,,
2Bind,24,"""""",,,
