Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Icebox,1,"""1-0""",LEV,Defenders,Elimination
1Icebox,2,"""2-0""",LEV,Defenders,Elimination
1Icebox,3,"""2-1""",VIT,Attackers,Spike Detonation
1Icebox,4,"""3-1""",LEV,Defenders,Defuse
1Icebox,5,"""3-2""",VIT,Attackers,Elimination
1Icebox,6,"""3-3""",VIT,Attackers,Elimination
1Icebox,7,"""3-4""",VIT,Attackers,Spike Detonation
1Icebox,8,"""4-4""",LEV,Defenders,Defuse
1Icebox,9,"""5-4""",LEV,Defenders,Defuse
1Icebox,10,"""6-4""",LEV,Defenders,Time Expired
1Icebox,11,"""6-5""",VIT,Attackers,Elimination
1Icebox,12,"""7-5""",LEV,Defenders,Elimination
1Icebox,13,"""7-6""",LEV,Defenders,Elimination
1Icebox,14,"""7-7""",LEV,Defenders,Elimination
1Icebox,15,"""7-8""",LEV,Defenders,Elimination
1Icebox,16,"""7-9""",LEV,Defenders,Elimination
1Icebox,17,"""8-9""",VIT,Attackers,Spike Detonation
1Icebox,18,"""9-9""",VIT,Attackers,Elimination
1Icebox,19,"""9-10""",LEV,Defenders,Defuse
1Icebox,20,"""10-10""",VIT,Attackers,Elimination
1Icebox,21,"""10-11""",LEV,Defenders,Defuse
1Icebox,22,"""10-12""",LEV,Defenders,Elimination
1Icebox,23,"""11-12""",VIT,Attackers,Elimination
1Icebox,24,"""12-12""",VIT,Attackers,Elimination
1Icebox,25,"""13-12""",LEV,Defenders,Elimination
1Icebox,26,"""14-12""",VIT,Attackers,Elimination
1Icebox,27,"""""",,,
1Icebox,28,"""""",,,
