,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,2 Round 7 Dambi Persia Round 23 Persia Francis,,2 Round 3 Persia Francis Ivy margaret Round 20 Persia Dambi Ivy margaret,,,,,,,60,6,1
MaKo DRX,,4 Round 2 Dambi Ivy Round 5 Francis margaret MaKo Round 15 Dambi Ivy Round 23 Dambi margaret,,1 Round 13 Francis Dambi Persia Ivy,,1 Round 6 Francis,1 Round 5 Francis margaret,,,,61,1,1
BeYN DRX,,2 Round 5 Persia Ivy Round 9 Dambi Persia,,,,,1 Round 9 Persia Dambi,,,,42,2,0
HYUNMIN DRX,,3 Round 7 margaret Ivy Round 9 margaret Ivy Round 11 Persia Francis,2 Round 4 Ivy Francis Persia Round 10 Dambi Persia Francis,1 Round 16 Ivy Francis Persia margaret,,,,,,,73,0,0
Flashback DRX,,1 Round 17 margaret Francis,1 Round 19 Francis Ivy Persia,,,,,,,,35,1,0
Persia NS,,6 Round 2 BeYN MaKo Round 3 MaKo BeYN Round 5 Flashback free1ng Round 7 Flashback BeYN Round 17 MaKo Flashback Round 22 HYUNMIN Flashback,,,,,,,,,43,2,0
Dambi NS,,2 Round 9 MaKo HYUNMIN Round 15 Flashback free1ng,1 Round 2 HYUNMIN free1ng Flashback,1 Round 11 HYUNMIN free1ng Flashback MaKo,,,,,,,35,0,1
Francis NS,,4 Round 5 HYUNMIN BeYN Round 8 Flashback free1ng Round 12 HYUNMIN Flashback Round 21 Flashback free1ng,,1 Round 6 HYUNMIN free1ng BeYN MaKo Francis,,,,,,,48,4,1
Ivy NS,,2 Round 1 free1ng BeYN Round 17 HYUNMIN BeYN,,1 Round 14 MaKo free1ng Flashback BeYN,,,,,,,56,1,0
margaret NS,,3 Round 1 MaKo HYUNMIN Round 9 Flashback free1ng Round 22 free1ng BeYN,,,,1 Round 15 HYUNMIN,,,,,45,1,1
