,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,3 Round 8 margaret Dambi Round 11 Francis margaret Round 18 Persia margaret,,1 Round 3 Persia Francis Dambi Ivy,,,,,,,60,2,0
MaKo DRX,,4 Round 5 Dambi Persia Round 11 Persia Ivy Round 12 margaret Persia Round 13 Persia margaret,,,,,,,,,34,0,0
BeYN DRX,,2 Round 12 Dambi Francis Round 13 Dambi Francis,,,,,,,,,32,2,0
HYUNMIN DRX,,4 Round 7 Persia Ivy Round 10 Francis margaret Round 14 Francis Dambi Round 18 Dambi Francis,1 Round 9 Dambi margaret Ivy,,,,,,,,71,0,0
Flashback DRX,,3 Round 1 Persia Dambi Round 8 Ivy Persia Round 19 Dambi Francis,,,,,,,,,68,0,0
Persia NS,,3 Round 9 HYUNMIN MaKo Round 16 Flashback BeYN Round 17 free1ng BeYN,,,,1 Round 9 Flashback,,,,,45,3,0
Dambi NS,,1 Round 17 HYUNMIN MaKo,,,,,,,,,38,1,0
Francis NS,,3 Round 4 Flashback HYUNMIN Round 5 MaKo BeYN Round 10 MaKo free1ng,1 Round 19 MaKo free1ng HYUNMIN,,,,,,,,58,2,1
Ivy NS,,2 Round 12 BeYN MaKo Round 15 HYUNMIN MaKo,2 Round 1 free1ng MaKo Flashback Round 5 Flashback free1ng HYUNMIN,,,2 Round 5 HYUNMIN Round 12 MaKo,1 Round 18 BeYN free1ng,1 Round 1 free1ng MaKo Flashback,,,62,2,1
margaret NS,,6 Round 4 free1ng BeYN Round 6 Flashback BeYN Round 10 BeYN Flashback Round 12 free1ng Flashback Round 15 Flashback free1ng Round 18 Flashback MaKo,,,,,,,,,50,0,0
