,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,13,1,3,,,1,,,,58,9,2
MaKo DRX,,12,,1,,1,1,,,,51,2,1
BeYN DRX,,5,,,,,1,,,,38,7,1
HYUNMIN DRX,,9,5,1,,,,,,,68,2,1
Flashback DRX,,5,3,,,1,,,,,55,1,1
Persia NS,,11,1,,,2,,,,,44,6,1
Dambi NS,,6,3,1,,,,,,,41,2,1
Francis NS,,10,2,3,,,,,,,60,12,3
Ivy NS,,6,2,1,,2,1,1,,,56,5,1
margaret NS,,11,1,,,1,,,,,49,1,1
