,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
brawk NRG,,4 Round 4 Okeanos kiNgg Round 5 Okeanos C0M Round 11 kiNgg Okeanos Round 15 C0M Sato,,,,,,,,,84,0,1
s0m NRG,,3 Round 2 Okeanos Sato Round 4 Sato tex Round 11 Sato tex,1 Round 13 C0M tex kiNgg,,,,,,,,59,0,0
mada NRG,,3 Round 7 tex kiNgg Round 9 kiNgg Okeanos Round 14 tex kiNgg,2 Round 6 kiNgg Sato Okeanos Round 8 tex Okeanos kiNgg,,,,,,,,61,0,0
skuba NRG,,2 Round 10 C0M Okeanos Round 14 Sato Okeanos,,,,,,,,,50,0,0
Ethan NRG,,4 Round 1 Sato C0M Round 2 tex C0M Round 12 tex kiNgg Round 15 kiNgg Okeanos,1 Round 3 Okeanos tex kiNgg,,,1 Round 12 kiNgg,1 Round 3 kiNgg tex,,,,70,3,3
C0M LEV,,2 Round 9 mada brawk Round 15 skuba mada,,,,,1 Round 9 brawk mada,,,,44,2,0
tex LEV,,,,,,,,,,,29,0,0
Okeanos LEV,,2 Round 9 s0m skuba Round 12 s0m mada,,,,,,,,,39,3,0
kiNgg LEV,,1 Round 3 s0m skuba,,,,1 Round 5 brawk,,,,,55,1,0
Sato LEV,,1 Round 5 s0m mada,,,,,,,,,33,0,0
