Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
stax,T1,Map_1_1Icebox,All,Kayo,1.60,303,25,13,13,+12,74%,188,34%,1,2,-1
Sylvan,T1,Map_1_1Icebox,All,Viper,1.27,223,18,15,15,+3,83%,138,42%,2,1,+1
BuZz,T1,Map_1_1Icebox,All,Chamber,1.21,255,21,14,2,+7,78%,165,29%,3,3,0
iZu,T1,Map_1_1Icebox,All,Sova,0.89,170,15,16,5,-1,78%,108,45%,1,0,+1
Meteor,T1,Map_1_1Icebox,All,Reyna,0.79,206,17,18,2,-1,61%,135,47%,3,7,-4
margaret,NS,Map_1_1Icebox,All,Killjoy,1.09,239,20,20,3,0,74%,156,40%,3,2,+1
Dambi,NS,Map_1_1Icebox,All,Jett,0.94,239,19,22,6,-3,65%,147,21%,5,1,+4
Ivy,NS,Map_1_1Icebox,All,Tejo,0.88,172,14,18,8,-4,70%,118,31%,1,2,-1
Francis,NS,Map_1_1Icebox,All,Kayo,0.79,176,13,19,13,-6,78%,127,15%,3,4,-1
Persia,NS,Map_1_1Icebox,All,Viper,0.64,107,10,17,5,-7,52%,80,24%,1,1,0
stax,T1,Map_1_1Icebox,Attack,Kayo,1.39,282,11,7,7,+4,64%,172,27%,1,2,-1
Sylvan,T1,Map_1_1Icebox,Attack,Viper,1.39,236,9,6,6,+3,82%,169,45%,0,0,0
BuZz,T1,Map_1_1Icebox,Attack,Chamber,0.88,210,8,7,1,+1,73%,143,29%,1,2,-1
iZu,T1,Map_1_1Icebox,Attack,Sova,1.03,113,6,5,2,+1,91%,78,56%,0,0,0
Meteor,T1,Map_1_1Icebox,Attack,Reyna,1.19,328,13,9,0,+4,73%,202,59%,2,3,-1
margaret,NS,Map_1_1Icebox,Attack,Killjoy,1.16,246,11,10,1,+1,75%,163,43%,2,1,+1
Dambi,NS,Map_1_1Icebox,Attack,Jett,0.76,222,10,12,3,-2,75%,126,23%,3,1,+2
Ivy,NS,Map_1_1Icebox,Attack,Tejo,1.09,168,8,8,4,0,75%,108,39%,0,0,0
Francis,NS,Map_1_1Icebox,Attack,Kayo,0.91,192,8,10,10,-2,92%,143,17%,0,3,-3
Persia,NS,Map_1_1Icebox,Attack,Viper,0.56,118,5,9,3,-4,50%,91,18%,1,1,0
stax,T1,Map_1_1Icebox,Defend,Kayo,1.79,322,14,6,6,+8,83%,203,43%,0,0,0
Sylvan,T1,Map_1_1Icebox,Defend,Viper,1.15,211,9,9,9,0,83%,110,39%,2,1,+1
BuZz,T1,Map_1_1Icebox,Defend,Chamber,1.52,298,13,7,1,+6,83%,185,30%,2,1,+1
iZu,T1,Map_1_1Icebox,Defend,Sova,0.76,223,9,11,3,-2,67%,135,40%,1,0,+1
Meteor,T1,Map_1_1Icebox,Defend,Reyna,0.43,96,4,9,2,-5,50%,73,25%,1,4,-3
margaret,NS,Map_1_1Icebox,Defend,Killjoy,1.01,232,9,10,2,-1,73%,149,35%,1,1,0
Dambi,NS,Map_1_1Icebox,Defend,Jett,1.15,259,9,10,3,-1,55%,170,20%,2,0,+2
Ivy,NS,Map_1_1Icebox,Defend,Tejo,0.66,177,6,10,4,-4,64%,128,24%,1,2,-1
Francis,NS,Map_1_1Icebox,Defend,Kayo,0.66,160,5,9,3,-4,64%,109,13%,3,1,+2
Persia,NS,Map_1_1Icebox,Defend,Viper,0.73,97,5,8,2,-3,55%,69,33%,0,0,0
