,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,1 Round 16 Avez pyrolll,2 Round 6 marteen pyrolll Avez Round 7 pyrolll Avez marteen,,,,,,,,57,4,0
Boaster FNC,,2 Round 22 marteen saadhak Round 25 saadhak marteen,,,,1 Round 7 saadhak,,,,,34,3,0
Chronicle FNC,,3 Round 2 pyrolll Avez Round 21 Avez SUYGETSU Round 22 Avez pyrolll,1 Round 15 pyrolll SUYGETSU saadhak,3 Round 5 marteen saadhak SUYGETSU pyrolll Round 20 marteen saadhak pyrolll SUYGETSU Round 26 saadhak marteen SUYGETSU pyrolll,,,1 Round 5 SUYGETSU pyrolll,,,,80,0,1
kaajak FNC,,4 Round 8 pyrolll marteen Round 12 marteen saadhak Round 14 saadhak SUYGETSU Round 16 saadhak marteen,,1 Round 19 pyrolll marteen SUYGETSU Avez,,,1 Round 19 SUYGETSU Avez,,,,41,0,0
Alfajer FNC,,3 Round 10 saadhak SUYGETSU Round 12 Avez SUYGETSU Alfajer Round 23 saadhak Avez,1 Round 13 saadhak marteen SUYGETSU,1 Round 11 SUYGETSU marteen Avez pyrolll,,,,,,,47,0,0
saadhak KC,,2 Round 9 kaajak crashies Round 11 Boaster kaajak,1 Round 18 Boaster Alfajer Chronicle,,,,,,,,48,0,2
SUYGETSU KC,,4 Round 1 Boaster Chronicle Round 10 Boaster crashies Round 18 kaajak crashies Round 19 Alfajer Chronicle,2 Round 3 kaajak crashies Boaster Round 8 Boaster kaajak crashies,,,,,,,,47,1,0
Avez KC,,1 Round 24 Chronicle kaajak,1 Round 17 Chronicle crashies Alfajer,,,1 Round 17 Alfajer,,,,,41,2,0
pyrolll KC,,6 Round 1 Alfajer crashies Round 5 kaajak crashies Round 6 kaajak Boaster Round 9 Boaster Alfajer Round 10 kaajak Alfajer Round 16 Alfajer kaajak,1 Round 24 Boaster Alfajer crashies,,,,,,,,46,1,1
marteen KC,,5 Round 3 Chronicle Alfajer Round 7 Alfajer kaajak Round 8 Alfajer Chronicle Round 23 Alfajer Boaster Round 25 Alfajer Chronicle,1 Round 2 kaajak crashies Boaster,,,,,,,,42,1,0
