,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,2 Round 9 saadhak marteen Round 26 SUYGETSU pyrolll,2 Round 7 pyrolll saadhak marteen Round 11 Avez SUYGETSU saadhak,1 Round 10 pyrolll SUYGETSU marteen Avez,,1 Round 10 Avez,1 Round 13 SUYGETSU saadhak,,,,65,5,2
Boaster FNC,,1 Round 12 Avez saadhak,2 Round 1 saadhak Avez pyrolll Round 24 Avez saadhak SUYGETSU,,,,,,,,22,2,0
Chronicle FNC,,1 Round 7 Avez SUYGETSU,2 Round 6 Avez saadhak marteen Round 21 marteen pyrolll SUYGETSU,,,,,1 Round 21 SUYGETSU marteen pyrolll,,,51,2,0
kaajak FNC,,,,,,,,,,,28,0,0
Alfajer FNC,,3 Round 9 pyrolll SUYGETSU Alfajer Round 14 marteen saadhak Alfajer Round 26 Avez saadhak,2 Round 2 saadhak Avez marteen Round 23 marteen Avez SUYGETSU,,,,,,,,55,0,0
saadhak KC,,4 Round 3 crashies Chronicle Round 14 Chronicle crashies Round 22 kaajak Boaster Round 26 Boaster kaajak,,,,,,,,,39,2,0
SUYGETSU KC,,3 Round 1 Alfajer crashies Round 8 Alfajer Boaster Round 18 Boaster Alfajer,1 Round 13 kaajak Chronicle crashies SUYGETSU,,,,1 Round 9 crashies Alfajer,,,,41,2,0
Avez KC,,5 Round 3 kaajak Boaster Round 11 kaajak Chronicle Round 12 Chronicle kaajak Round 16 Chronicle Boaster Round 25 Chronicle Alfajer,3 Round 5 kaajak Chronicle Alfajer Round 10 Alfajer Chronicle kaajak Round 20 Chronicle kaajak Boaster,,,,,,,,55,1,1
pyrolll KC,,2 Round 11 Boaster crashies Round 16 kaajak Alfajer,2 Round 6 Alfajer kaajak Chronicle Round 21 crashies Alfajer Boaster,,,,1 Round 11 crashies Boaster,,,,54,5,0
marteen KC,,4 Round 13 Alfajer Boaster Round 22 Chronicle crashies Round 25 crashies kaajak Round 26 crashies Chronicle,2 Round 9 Boaster Chronicle kaajak Round 17 kaajak Chronicle Boaster,1 Round 4 Boaster crashies kaajak Alfajer,,,1 Round 26 crashies Chronicle,,,,47,0,1
