,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,4,,1,,,,,,,50,3,1
Boaster FNC,,3,1,,,,,,,,39,1,1
Chronicle FNC,,5,2,,,,,,,,46,2,1
kaajak FNC,,5,2,1,,,,,,,51,0,0
Alfajer FNC,,6,,,,,,,,,34,2,2
brawk NRG,,5,1,1,,,,,,,56,5,0
s0m NRG,,6,2,1,,,,,1,,53,8,0
mada NRG,,6,2,,,1,,,,,49,0,0
skuba NRG,,3,3,2,,2,1,,,,71,2,0
Ethan NRG,,2,3,,,1,,,,,54,4,0
