,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,1 Round 14 mada brawk,,1 Round 25 skuba s0m mada Ethan,,,,,,,45,1,1
Boaster FNC,,3 Round 1 s0m brawk Round 6 s0m skuba Round 19 brawk skuba,1 Round 3 mada skuba s0m,,,,,,,,52,0,0
Chronicle FNC,,4 Round 5 mada skuba Round 6 mada Ethan Round 14 skuba s0m Round 24 brawk s0m,1 Round 12 mada brawk skuba,,,,,,,,48,1,1
kaajak FNC,,4 Round 13 Ethan s0m Round 15 brawk mada Round 21 mada brawk Round 24 Ethan mada,1 Round 26 mada Ethan s0m,1 Round 16 mada brawk s0m skuba,,,,,,,57,0,0
Alfajer FNC,,5 Round 7 mada s0m Round 17 Ethan s0m Round 18 mada Ethan Round 21 Ethan skuba Round 22 mada brawk,,,,,,,,,35,2,2
brawk NRG,,3 Round 12 crashies kaajak Round 13 Chronicle crashies Round 21 kaajak crashies,1 Round 10 Alfajer Chronicle kaajak,1 Round 11 Alfajer crashies Boaster Chronicle,,,,,,,58,3,0
s0m NRG,,3 Round 15 Boaster Alfajer Round 16 Alfajer Boaster Round 23 Boaster Alfajer,1 Round 5 kaajak crashies Boaster,1 Round 1 crashies Chronicle Alfajer kaajak,,,,,1 Round 5 crashies Boaster kaajak Chronicle,,48,2,0
mada NRG,,3 Round 8 kaajak Boaster Round 23 Chronicle crashies Round 26 Boaster Alfajer,1 Round 25 Alfajer Chronicle kaajak,,,1 Round 1 Boaster,,,,,42,0,0
skuba NRG,,3 Round 15 kaajak crashies Round 20 Boaster kaajak Round 22 Alfajer Chronicle,1 Round 7 Alfajer crashies kaajak,1 Round 9 Boaster Alfajer crashies Chronicle,,2 Round 15 crashies Round 26 crashies,,,,,65,0,0
Ethan NRG,,,2 Round 2 Alfajer Chronicle Boaster Round 6 crashies Alfajer Boaster,,,1 Round 25 crashies,,,,,46,3,0
