Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Corrode,1,"""1-0""",BBL,Attackers,Elimination
1Corrode,2,"""2-0""",BBL,Attackers,Elimination
1Corrode,3,"""3-0""",BBL,Attackers,Spike Detonation
1Corrode,4,"""4-0""",BBL,Attackers,Elimination
1Corrode,5,"""5-0""",BBL,Attackers,Elimination
1Corrode,6,"""5-1""",FNC,Defenders,Time Expired
1Corrode,7,"""5-2""",FNC,Defenders,Elimination
1Corrode,8,"""5-3""",FNC,Defenders,Elimination
1Corrode,9,"""5-4""",FNC,Defenders,Defuse
1Corrode,10,"""5-5""",FNC,Defenders,Elimination
1Corrode,11,"""6-5""",BBL,Attackers,Elimination
1Corrode,12,"""6-6""",FNC,Defenders,Elimination
1Corrode,13,"""7-6""",FNC,Defenders,Elimination
1Corrode,14,"""8-6""",FNC,Defenders,Elimination
1Corrode,15,"""9-6""",FNC,Defenders,Elimination
1Corrode,16,"""10-6""",FNC,Defenders,Elimination
1Corrode,17,"""10-7""",BBL,Attackers,Elimination
1Corrode,18,"""11-7""",FNC,Defenders,Elimination
1Corrode,19,"""12-7""",FNC,Defenders,Elimination
1Corrode,20,"""13-7""",FNC,Defenders,Elimination
1Corrode,21,"""""",,,
1Corrode,22,"""""",,,
1Corrode,23,"""""",,,
1Corrode,24,"""""",,,
