,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
free1ng DRX,,6 Round 1 d4v41 something Round 6 d4v41 Jinggg Round 13 Jinggg f0rsakeN Round 22 PatMen d4v41 Round 23 d4v41 f0rsakeN Round 24 Jinggg PatMen,,,,1 Round 22 d4v41,,,,,60,5,0
MaKo DRX,,3 Round 9 PatMen f0rsakeN Round 11 PatMen something Round 19 f0rsakeN d4v41,2 Round 1 Jinggg PatMen f0rsakeN Round 17 d4v41 PatMen something,,,,,,,,67,1,0
BeYN DRX,,4 Round 5 Jinggg d4v41 Round 18 d4v41 f0rsakeN Round 22 something f0rsakeN Round 23 Jinggg something,,,,,,,,,35,3,0
Estrella DRX,,2 Round 11 Jinggg f0rsakeN Round 17 Jinggg f0rsakeN,1 Round 20 d4v41 something f0rsakeN,,,,,,,,50,1,0
HYUNMIN DRX,,4 Round 5 something PatMen Round 12 something Jinggg Round 15 something Jinggg Round 18 something Jinggg,1 Round 2 Jinggg f0rsakeN d4v41,,,,,,,,40,0,0
Jinggg PRX,,3 Round 12 free1ng MaKo Round 16 MaKo free1ng Round 22 BeYN Estrella,1 Round 10 BeYN HYUNMIN MaKo,,,,,,,,54,1,1
f0rsakeN PRX,,4 Round 4 MaKo free1ng Round 13 HYUNMIN MaKo Round 14 Estrella BeYN Round 15 BeYN HYUNMIN,2 Round 3 HYUNMIN Estrella BeYN Round 17 BeYN HYUNMIN MaKo,,,,,,,,61,1,0
d4v41 PRX,,4 Round 9 Estrella free1ng Round 13 free1ng BeYN Round 16 BeYN HYUNMIN Round 22 HYUNMIN MaKo,2 Round 11 free1ng Estrella MaKo Round 15 MaKo free1ng Estrella,,,2 Round 9 free1ng Round 11 MaKo,,,,,68,1,3
PatMen PRX,,1 Round 9 HYUNMIN BeYN,1 Round 21 free1ng MaKo BeYN,,,,1 Round 21 BeYN MaKo,,,,35,3,1
something PRX,,2 Round 3 MaKo free1ng Round 19 Estrella MaKo,2 Round 8 MaKo Estrella free1ng Round 24 HYUNMIN free1ng MaKo,,,,,,,,47,0,0
