,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crazyguy RRQ,,8,,,,,1,,,1,46,2,1
Kushy RRQ,,4,,1,,,,,,,41,7,0
xffero RRQ,,5,3,,,,1,,,,51,4,0
Monyet RRQ,,6,4,,,,,,,,51,2,1
Jemkin RRQ,,3,2,,,,,,,,44,4,0
crashies FNC,,7,2,,,1,,,,,66,5,3
Boaster FNC,,4,1,,,,,,,,42,6,0
Chronicle FNC,,9,2,1,,1,1,,,,71,2,1
kaajak FNC,,9,5,,,,,,,,71,2,1
Alfajer FNC,,7,1,3,,,,,,,57,2,0
