Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Fracture,1,"""0-1""",AG,Attackers,Elimination
1Fracture,2,"""0-2""",AG,Attackers,Elimination
1Fracture,3,"""1-2""",XLG,Defenders,Defuse
1Fracture,4,"""2-2""",XLG,Defenders,Defuse
1Fracture,5,"""3-2""",XLG,Defenders,Defuse
1Fracture,6,"""3-3""",AG,Attackers,Elimination
1Fracture,7,"""4-3""",XLG,Defenders,Elimination
1Fracture,8,"""5-3""",XLG,Defenders,Defuse
1Fracture,9,"""6-3""",XLG,Defenders,Elimination
1Fracture,10,"""7-3""",XLG,Defenders,Elimination
1Fracture,11,"""7-4""",AG,Attackers,Elimination
1Fracture,12,"""8-4""",XLG,Defenders,Elimination
1Fracture,13,"""8-5""",XLG,Defenders,Elimination
1Fracture,14,"""8-6""",XLG,Defenders,Elimination
1Fracture,15,"""8-7""",XLG,Defenders,Elimination
1Fracture,16,"""8-8""",XLG,Defenders,Elimination
1Fracture,17,"""8-9""",XLG,Defenders,Elimination
1Fracture,18,"""9-9""",AG,Attackers,Elimination
1Fracture,19,"""10-9""",AG,Attackers,Spike Detonation
1Fracture,20,"""11-9""",AG,Attackers,Elimination
1Fracture,21,"""11-10""",XLG,Defenders,Time Expired
1Fracture,22,"""12-10""",AG,Attackers,Spike Detonation
1Fracture,23,"""13-10""",AG,Attackers,Elimination
1Fracture,24,"""""",,,
