,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Boo TH,,1 Round 12 keiko kamyk,1 Round 9 nAts paTiTek kamyk,,,,,,,,49,1,0
RieNs TH,,3 Round 1 kamo kamyk Round 3 kamo keiko Round 4 nAts kamo,,,,,,,,,50,2,0
MiniBoo TH,,3 Round 5 keiko paTiTek Round 8 nAts keiko Round 15 paTiTek keiko,,,,,,,,,48,1,0
Wo0t TH,,1 Round 5 kamo kamyk,2 Round 12 kamo nAts paTiTek Round 15 kamyk kamo nAts,,,,,,,,74,0,0
benjyfishy TH,,2 Round 13 kamo kamyk Round 17 nAts paTiTek,,,,,,,,,25,0,0
paTiTek TL,,,,,,,,,,,38,0,0
nAts TL,,3 Round 1 Wo0t RieNs Round 5 Boo MiniBoo Round 10 RieNs benjyfishy,,,,,,,,,59,2,0
kamyk TL,,3 Round 6 benjyfishy RieNs Round 9 Wo0t benjyfishy Round 13 MiniBoo Wo0t,2 Round 2 Wo0t Boo RieNs Round 7 Wo0t benjyfishy RieNs,,,,,,,,75,1,1
keiko TL,,6 Round 1 MiniBoo benjyfishy Round 2 benjyfishy MiniBoo Round 4 benjyfishy Boo Round 6 Wo0t MiniBoo Round 10 MiniBoo Boo Round 11 Wo0t MiniBoo,1 Round 14 Boo Wo0t RieNs,,,,,,,,83,1,0
kamo TL,,2 Round 3 Boo Wo0t Round 11 RieNs benjyfishy,1 Round 17 Wo0t benjyfishy MiniBoo,1 Round 16 RieNs Boo Wo0t benjyfishy,,,,,,,94,0,0
