Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
trexx,VIT,All_Maps,All,Sova,1.57,275,33,18,15,+15,73%,185,27%,1,2,-1
Sayf,VIT,All_Maps,All,"Iso, Tejo",1.29,258,36,25,8,+11,78%,176,29%,2,3,-1
Less,VIT,All_Maps,All,"Cypher, Astra",1.11,204,27,22,12,+5,73%,130,29%,1,2,-1
Kicks,VIT,All_Maps,All,"Omen, Breach",1.08,199,25,23,21,+2,78%,116,37%,2,3,-1
Derke,VIT,All_Maps,All,"Yoru, Jett",0.81,203,26,29,6,-3,59%,133,27%,11,11,0
RieNs,TH,All_Maps,All,Sova,1.22,251,32,28,12,+4,81%,160,36%,7,0,+7
Wo0t,TH,All_Maps,All,"Tejo, Chamber",1.00,203,27,27,9,0,70%,138,28%,3,3,0
MiniBoo,TH,All_Maps,All,Yoru,0.92,178,25,31,11,-6,65%,121,40%,7,5,+2
Boo,TH,All_Maps,All,"Omen, Astra",0.64,121,16,28,16,-12,65%,84,35%,1,6,-5
benjyfishy,TH,All_Maps,All,"Cypher, Tejo",0.54,156,16,33,16,-17,70%,105,26%,2,2,0
trexx,VIT,All_Maps,Attack,Sova,1.91,318,27,9,10,+18,88%,218,25%,1,0,+1
Sayf,VIT,All_Maps,Attack,"Iso, Tejo",1.22,240,24,15,6,+9,83%,160,29%,2,1,+1
Less,VIT,All_Maps,Attack,"Cypher, Astra",1.12,217,19,14,8,+5,79%,141,26%,1,1,0
Kicks,VIT,All_Maps,Attack,"Omen, Breach",1.06,178,16,13,12,+3,83%,105,26%,0,3,-3
Derke,VIT,All_Maps,Attack,"Yoru, Jett",0.87,231,20,18,2,+2,54%,144,26%,7,8,-1
RieNs,TH,All_Maps,Attack,Sova,0.99,203,11,9,2,+2,85%,146,41%,1,0,+1
Wo0t,TH,All_Maps,Attack,"Tejo, Chamber",0.98,192,9,7,5,+2,69%,121,19%,1,1,0
MiniBoo,TH,All_Maps,Attack,Yoru,1.58,299,14,9,4,+5,85%,182,35%,4,1,+3
Boo,TH,All_Maps,Attack,"Omen, Astra",1.12,168,8,7,9,+1,69%,100,45%,1,4,-3
benjyfishy,TH,All_Maps,Attack,"Cypher, Tejo",0.46,122,5,10,4,-5,69%,86,20%,0,0,0
trexx,VIT,All_Maps,Defend,Sova,1.04,167,6,9,5,-3,46%,125,38%,0,2,-2
Sayf,VIT,All_Maps,Defend,"Iso, Tejo",1.44,279,12,10,2,+2,69%,205,29%,0,2,-2
Less,VIT,All_Maps,Defend,"Cypher, Astra",1.10,150,8,8,4,0,62%,110,33%,0,1,-1
Kicks,VIT,All_Maps,Defend,"Omen, Breach",1.12,205,9,10,9,-1,69%,136,57%,2,0,+2
Derke,VIT,All_Maps,Defend,"Yoru, Jett",0.71,168,6,11,4,-5,69%,112,30%,4,3,+1
RieNs,TH,All_Maps,Defend,Sova,1.35,271,21,19,10,+2,79%,167,35%,6,0,+6
Wo0t,TH,All_Maps,Defend,"Tejo, Chamber",1.02,216,18,20,4,-2,71%,147,33%,2,2,0
MiniBoo,TH,All_Maps,Defend,Yoru,0.58,134,11,22,7,-11,54%,87,48%,3,4,-1
Boo,TH,All_Maps,Defend,"Omen, Astra",0.42,101,8,21,7,-13,63%,76,28%,0,2,-2
benjyfishy,TH,All_Maps,Defend,"Cypher, Tejo",0.59,165,11,23,12,-12,71%,116,29%,2,2,0
