Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Abyss,1,"""1-0""",DFM,Attackers,Elimination
1Abyss,2,"""2-0""",DFM,Attackers,Elimination
1Abyss,3,"""3-0""",DFM,Attackers,Elimination
1Abyss,4,"""4-0""",DFM,Attackers,Elimination
1Abyss,5,"""5-0""",DFM,Attackers,Spike Detonation
1Abyss,6,"""6-0""",DFM,Attackers,Elimination
1Abyss,7,"""6-1""",GEN,Defenders,Defuse
1Abyss,8,"""7-1""",DFM,Attackers,Spike Detonation
1Abyss,9,"""8-1""",DFM,Attackers,Spike Detonation
1Abyss,10,"""8-2""",GEN,Defenders,Elimination
1Abyss,11,"""9-2""",DFM,Attackers,Elimination
1Abyss,12,"""9-3""",GEN,Defenders,Elimination
1Abyss,13,"""9-4""",DFM,Attackers,Spike Detonation
1Abyss,14,"""9-5""",DFM,Attackers,Elimination
1Abyss,15,"""10-5""",GEN,Defenders,Defuse
1Abyss,16,"""11-5""",GEN,Defenders,Defuse
1Abyss,17,"""12-5""",GEN,Defenders,Elimination
1Abyss,18,"""12-6""",DFM,Attackers,Spike Detonation
1Abyss,19,"""13-6""",GEN,Defenders,Elimination
1Abyss,20,"""""",,,
1Abyss,21,"""""",,,
1Abyss,22,"""""",,,
1Abyss,23,"""""",,,
1Abyss,24,"""""",,,
